-57 4 315 1163 87 166 241 1505 30 1933 140 377
-58 4 117 2387 224 2187 118 963 70 2090 118 1252
-59 4 306 4757 81 1912 183 483 36 1614 217 2431
-60 4 270 3126 221 436 148 1119 38 2209 164 2260
-61 4 36 0 76 2388 94 2498 149 1586 121 1645
-62 4 322 3050 169 1916 148 410 240 469 57 621
-63 4 43 2414 43 1235 241 1183 39 1050 42 1100
-64 4 311 5487 127 1485 73 525 97 2279 108 1051
-65 4 409 9836 30 2037 91 1949 231 1742 159 2240
-66 4 133 1450 43 2245 13 2126 198 1037 102 250
-67 4 365 5920 174 1097 225 1808 99 375 184 2065
-68 4 548 500 220 406 240 289 226 1993 1 1876
-69 4 34 0 104 2162 233 188 229 795 60 1776
-70 4 440 8754 104 2348 234 2100 149 97 50 834
-71 4 179 318 79 1719 217 26 215 9 94 582
-72 4 353 2020 75 401 195 498 226 1967 42 493
-73 4 225 1490 113 1955 232 412 99 587 103 229
-74 4 6 0 75 147 198 1021 104 2388 48 1410
-75 4 259 4300 200 2446 70 1884 36 338 108 682
-76 4 228 1205 218 1983 228 1283 117 1877 75 1844
-77 4 387 8941 136 2417 88 1532 9 1149 216 789
-78 4 431 3898 144 91 34 1414 234 1001 215 2176
-79 4 169 2411 116 2233 155 505 46 1128 5 1789
-80 4 131 608 158 1234 169 1127 23 1548 131 1027
-81 4 264 4375 232 1324 30 1920 61 83 181 261
-82 4 537 3845 47 1947 142 106 245 1416 128 2270
-83 4 29 0 36 1553 36 1261 92 1279 233 791
-84 4 43 3197 149 439 33 1872 89 710 54 1314
-85 4 368 7251 10 2171 118 2122 166 2313 205 1141
-86 4 155 4778 209 2282 36 1958 174 1263 66 575
-87 4 218 2868 115 767 129 2207 226 90 132 2283
-88 4 174 307 58 161 190 1424 237 2030 180 589
-89 4 244 1771 109 325 167 927 227 570 140 141
-90 4 141 1927 1 1178 11 2188 94 910 127 1161
-91 4 359 3949 108 462 193 1255 67 48 40 1646
-92 4 479 6499 213 166 62 291 210 2432 66 1047
-93 4 130 1241 204 2368 143 2245 153 305 31 1160
-94 4 244 3179 135 1211 83 142 169 771 42 699
-95 4 737 2065 249 1718 60 392 219 1856 248 1638
-96 4 436 1183 150 193 163 1323 174 390 107 1235
-97 4 156 7417 18 2115 65 1786 229 2028 221 929
-98 4 283 1269 242 571 242 1325 225 1487 116 201
-99 4 85 4836 163 1718 20 1689 14 1593 1 806
-100 4 7 258 138 60 64 1296 190 894 5 1936
-101 4 494 4012 205 1733 142 1769 160 2418 2 1631
-102 4 147 483 63 295 67 1518 24 1884 248 205
-103 4 40 695 144 2478 94 2347 162 1240 3 1289
-104 4 314 3494 225 720 184 1141 232 186 8 1550
-105 4 322 2753 236 701 184 2173 179 1222 191 60
-106 4 314 4598 181 1467 75 1019 145 2229 192 334
-107 4 261 4679 79 1782 245 328 194 280 158 1558
-108 4 304 1733 158 2326 169 1852 34 1171 219 2267
-109 4 192 893 31 1237 82 1928 33 2036 244 1342
-110 4 33 3593 34 1014 149 92 25 1867 78 1981
-111 4 409 5263 215 592 98 1326 80 2309 207 1883
-112 4 103 2926 138 1063 234 741 42 2413 100 921
-113 4 314 5196 250 34 96 2097 113 821 120 1402
-114 4 436 3237 243 1350 138 719 35 50 135 2167
-115 4 377 8446 61 2480 34 759 112 2164 243 287
-116 4 129 4823 21 1163 161 840 21 2050 128 2271
-117 4 405 3378 234 386 250 2069 196 1973 221 2445
-118 4 6 0 91 924 23 2160 191 307 112 974
-119 4 70 4234 200 545 10 2354 192 2176 42 639
-120 4 217 4902 233 1141 6 1336 125 1682 189 43
-121 4 330 391 73 1587 97 1799 115 869 100 533
-122 4 290 3724 4 1913 246 1026 115 2249 248 1450
-123 4 251 8731 45 1960 179 2310 36 2273 41 1642
-124 4 58 644 16 2120 85 2221 169 543 105 731
-125 4 322 997 124 492 126 1975 180 811 75 1644
-126 4 19 0 23 2248 21 873 86 1014 110 1075
-127 4 215 6109 177 2128 33 1695 238 140 14 2285
-128 4 44 3688 185 496 228 1208 30 2364 133 2176
-129 4 298 3024 232 1635 76 2290 224 277 210 958
-130 4 600 9865 210 2124 167 1135 35 1268 209 2299
-131 4 49 4303 32 886 44 1299 2 1681 145 253
-132 4 475 4703 184 754 216 208 240 1332 35 2283
-133 4 125 706 113 861 40 554 121 1063 19 372
-134 4 191 1407 114 2301 32 1256 84 1928 137 893
-135 4 547 5387 151 1435 75 1348 174 789 177 1563
-136 4 440 1275 248 974 233 268 214 1144 182 678
-137 4 467 4164 122 1204 127 913 197 185 244 291
-138 4 221 1265 161 452 184 2006 125 1390 146 953
-139 4 86 368 118 1597 119 2420 75 1055 150 1876
-140 4 414 7811 6 1749 84 2365 154 285 248 972
-141 4 371 329 36 683 214 563 29 289 181 275
-142 4 373 4105 162 2061 93 2484 110 1689 129 1403
-143 4 365 671 152 77 1 391 149 90 139 1974
-144 4 2 0 165 1736 87 804 145 1491 250 1916
-145 4 5 0 96 2316 188 1457 195 559 13 1002
-146 4 299 2588 159 386 177 2298 63 1957 156 2238
-147 4 239 6161 55 609 159 2298 147 1224 7 1611
-148 4 153 5697 47 2278 31 448 189 1080 12 756
-149 4 35 3619 244 1674 24 1281 25 2446 100 419
-150 4 467 607 210 680 196 618 66 497 190 1823
-151 4 480 7050 202 1871 156 453 45 635 93 1208
-152 4 126 3306 98 2483 250 1162 79 2197 148 1394
-153 4 132 44 28 381 47 94 171 2236 129 127
-154 4 298 2328 182 2265 87 1356 172 1180 180 2125
-155 4 179 3487 119 1287 21 490 190 1508 238 1823
-156 4 366 3076 14 1928 220 787 99 199 128 1344
-157 4 117 5138 2 1148 93 1495 92 1666 87 2084
-158 4 359 1771 32 641 248 1417 181 1156 45 1989
-159 4 73 488 21 521 62 2444 169 133 47 1330
-160 4 333 2826 160 312 99 1292 206 909 144 100
-161 4 24 875 1 1118 161 648 147 763 62 1999
-162 4 121 0 189 1782 139 813 170 1978 245 2422
-163 4 321 7241 230 2288 37 900 117 521 52 695
-164 4 263 4060 244 53 94 1674 145 2368 95 921
-165 4 91 1005 47 1117 20 492 116 1589 236 2056
-166 4 132 2438 176 748 34 1314 157 1611 186 921
-167 4 163 6209 27 639 137 1843 4 1509 164 136
-168 4 306 5053 62 960 58 2184 165 1756 124 423
-169 4 474 5879 47 2264 117 2363 233 2104 142 1330
-170 4 272 3345 152 45 76 424 226 2489 200 408
-171 4 61 3111 26 23 89 2431 44 2439 240 1534
-172 4 436 7141 241 1756 123 2029 93 172 235 39
-173 4 298 9337 188 1372 58 1349 204 1054 14 2114
-174 4 98 42 220 1026 201 815 157 2402 88 103
-175 4 298 1612 69 2399 181 1578 68 1606 229 1066
-176 4 145 2407 238 914 10 146 103 1948 131 999
-177 4 14 0 73 640 30 1765 45 919 217 83
-178 4 277 5666 124 512 40 1485 213 607 218 2198
-179 4 302 5609 173 916 57 2348 98 1048 230 1276
-180 4 354 7070 125 1973 210 95 46 1653 100 1216
-181 4 381 501 22 491 103 841 221 870 69 2332
-182 4 174 6372 1 1381 121 820 13 1597 182 55
-183 4 22 0 203 376 102 1381 114 532 33 481
-184 4 522 5418 65 806 169 449 143 1295 154 2290
-185 4 623 3483 222 934 38 1578 172 542 201 1088
-186 4 138 625 35 1999 95 1085 160 344 125 1776
-187 4 267 6592 156 1577 184 349 53 1795 191 2454
-188 4 183 982 202 141 201 1801 166 636 163 573
-189 4 342 707 104 21 140 995 78 37 67 1545
-190 4 477 10342 238 2033 51 1590 172 759 26 2215
-191 4 209 4833 94 963 140 1707 54 503 58 1422
-192 4 245 8773 232 1363 71 1067 39 2352 187 2494
-193 4 358 782 241 1937 5 921 217 1016 13 1226
-194 4 13 2045 95 1459 206 27 96 1815 12 1181
-195 4 373 4577 29 1009 125 1453 229 1860 120 1122
-196 4 116 1628 53 873 128 2336 86 1551 45 1118
-197 4 369 6856 204 2266 141 2352 79 2102 55 1747
-198 4 432 928 176 80 225 985 190 1540 214 206
-199 4 158 1609 123 1490 166 326 51 1000 45 2098
-200 4 297 2441 97 1173 245 154 192 377 18 1792
-201 4 11 0 64 2308 113 1927 83 2303 235 534
-202 4 100 3130 200 640 36 2493 177 1921 219 2069
-203 4 136 1420 92 496 11 2156 41 1075 83 1161
-204 4 37 0 152 12 213 2007 232 1499 162 122
-205 4 202 1183 107 2209 191 475 213 1063 101 918
-206 4 281 1700 68 16 164 111 86 172 147 2058
-207 4 4 0 163 786 129 849 73 803 159 2040
-208 4 192 3150 112 990 119 1992 135 611 148 1507
-209 4 294 4109 71 647 70 994 225 309 6 941
-210 4 43 1118 127 1522 160 1083 124 2265 39 924
-211 4 342 478 198 1781 66 1945 207 99 82 1107
-212 4 24 0 85 813 25 2428 105 2060 166 924
-213 4 281 1963 139 1537 176 1815 226 303 187 2063
-214 4 240 1130 67 2161 116 154 241 2112 2 698
-215 4 62 0 226 1251 128 249 232 1851 80 113
-216 4 23 0 248 1090 53 1593 29 2237 145 674
-217 4 162 2729 154 398 145 1742 243 485 210 1393
-218 4 95 2109 211 478 182 25 87 1664 157 398
-219 4 100 3324 248 1628 190 932 33 2403 74 1752
-220 4 362 2082 27 540 211 1653 192 238 240 857
-221 4 210 2871 3 1183 218 1266 224 1493 131 465
-222 4 59 1802 195 210 21 1139 81 1561 35 1121
-223 4 320 7156 2 1289 44 1787 229 1580 76 1393
-224 4 117 311 133 1069 46 1185 179 179 180 1158
-225 4 216 5445 134 1083 13 1712 112 2002 134 1628
-226 4 13 2094 3 1360 41 1262 102 1658 102 1776
-227 4 23 428 3 365 72 2158 108 1865 220 618
-228 4 261 591 32 2122 19 867 42 1741 200 975
-229 4 147 141 202 2458 135 184 240 1619 164 1685
-230 4 187 11869 8 2163 203 734 53 2480 55 1617
-231 4 391 2324 90 1905 203 754 24 641 100 1839
-232 4 465 1340 186 2405 185 2342 30 644 152 92
-233 4 257 6378 23 1774 26 1719 177 1514 157 178
-234 4 422 5055 104 2008 87 1016 175 2382 141 1184
-235 4 492 1721 203 1222 59 839 211 605 104 1204
-236 4 64 3204 161 732 20 2013 200 563 233 500
-237 4 71 903 50 1598 90 1390 184 991 86 696
-238 4 404 4674 116 1655 167 2059 211 699 111 1670
-239 4 164 5126 108 1464 145 647 1 2332 246 2221
-240 4 70 121 211 2039 142 1920 9 1410 216 901
-241 4 246 8290 138 2074 3 1138 90 1448 96 1413
-242 4 618 6909 146 301 136 2183 220 1399 234 1777
-243 4 235 1543 204 24 51 357 137 796 194 1462
-244 4 49 4592 79 1065 97 2032 5 2500 169 1743
-245 4 107 1480 52 1423 41 1772 78 1927 220 1809
-246 4 187 4178 186 1678 171 1164 38 1260 90 2033
-247 4 192 7453 53 1865 99 1763 199 295 1 2143
-248 4 246 5400 130 1890 124 2359 120 720 38 326
-249 4 204 2219 180 1739 88 141 223 316 10 1690
-250 4 173 466 22 1821 137 2362 132 350 45 1394
-251 4 9 0 155 976 138 2379 165 2160 63 1422
-252 4 335 1176 91 843 94 1056 83 1559 215 1493
-253 4 149 2715 173 315 13 1988 78 374 180 461
-254 4 105 1780 221 157 244 627 222 233 40 1545
-255 4 1 0 27 739 62 1283 247 2119 97 503
-256 4 444 2125 247 231 28 161 79 445 163 1011
-257 4 411 1382 83 761 156 992 186 440 44 1104
-258 4 141 2589 39 1278 72 835 1 1666 168 1194
-259 4 196 735 112 2381 38 850 126 690 121 966
-260 4 175 4575 90 377 91 1334 215 832 55 2490
-261 4 396 4745 207 1321 186 1232 90 2295 5 1117
-262 4 335 9493 10 2109 191 1621 94 1773 174 1464
-263 4 238 3673 143 542 75 944 1 388 199 909
-264 4 306 6113 214 1774 214 944 46 2298 91 700
-265 4 315 5075 244 1784 44 1616 111 2264 234 2342
-266 4 73 1944 35 209 56 1140 108 856 31 309
-267 4 366 3189 249 1555 179 1047 153 727 157 1675
-268 4 475 1619 222 626 188 1448 213 407 81 1179
-269 4 573 8340 224 1231 26 303 104 2257 224 2489
-270 4 119 3176 75 1301 6 623 90 578 87 612
-271 4 406 4747 60 1294 194 2109 76 1636 120 902
-272 4 149 2969 215 1510 54 1910 199 1076 18 2052
-273 4 115 1982 224 512 40 1217 36 1090 241 1083
-274 4 324 1718 186 1748 205 1173 118 615 46 773
-275 4 303 1801 222 182 150 17 109 1591 76 1625
-276 4 169 6884 222 1008 84 1793 63 2261 160 592
-277 4 415 1597 231 2457 107 721 134 98 76 1610
-278 4 77 730 70 1 23 631 207 2454 185 1948
-279 4 380 8017 108 137 45 2437 189 1723 193 950
-280 4 376 1419 120 1065 206 2145 66 990 184 1606
-281 4 119 1732 94 665 143 2146 41 875 237 988
-282 4 15 3276 21 1950 8 2326 89 2223 8 303
-283 4 174 2563 31 898 87 2370 72 2475 202 582
-284 4 50 0 250 2269 60 1340 182 1770 161 43
-285 4 308 2721 167 272 11 2394 41 453 131 578
-286 4 508 6298 147 1662 213 706 249 2450 58 2151
-287 4 189 2264 163 642 205 1056 45 554 91 613
-288 4 118 7020 34 1111 3 1422 140 1187 67 1050
-289 4 347 4797 162 1513 29 1401 129 2336 69 68
-290 4 254 5286 158 1449 193 49 67 1215 186 978
-291 4 126 509 174 823 227 1647 194 1625 96 1379
-292 4 397 10630 155 1838 46 361 112 1688 127 2310
-293 4 177 7156 78 1704 89 1156 98 2387 32 1144
-294 4 405 5151 50 1356 90 2194 195 560 118 1109
-295 4 161 3110 134 2316 148 1733 3 1366 55 393
-296 4 190 643 145 1362 85 457 73 304 19 383
-297 4 143 1841 85 252 90 1894 31 2079 78 577
-298 4 243 1633 25 832 109 534 39 764 114 2024
-299 4 156 1417 172 2094 57 2125 122 2060 31 245
-300 4 19 0 109 129 196 1651 158 687 106 1545
-301 4 506 1550 169 335 229 2255 38 898 183 210
-302 4 203 1766 236 1976 161 2038 232 175 108 366
-303 4 75 3191 221 74 95 238 31 1479 59 1691
-304 4 379 2335 234 2005 96 2432 230 1842 41 924
-305 4 451 6544 199 1585 115 2285 158 22 187 1930
-306 4 80 2032 17 2494 162 1914 113 2059 169 1484
-307 4 194 1215 67 2145 25 343 190 1228 236 2473
-308 4 159 5825 36 1002 125 877 25 2089 154 208
-309 4 477 689 249 2009 225 1198 89 825 98 1808
-310 4 102 7505 39 1771 14 2361 190 2078 196 1255
-311 4 215 2157 26 2002 19 327 243 1089 74 1062
-312 4 207 4435 84 2161 66 507 240 1209 45 678
-313 4 191 4158 89 2268 121 145 156 1022 241 413
-314 4 466 5386 25 2020 204 374 155 259 200 743
-315 4 168 2164 3 1890 139 2488 16 2164 34 736
-316 4 31 175 23 1101 67 529 159 2492 228 2373
-317 4 344 2854 15 256 207 2190 23 2124 128 2376
-318 4 49 1736 245 208 18 2247 80 1903 93 1868
-319 4 107 2398 12 1651 140 2389 204 467 67 61
-320 4 423 553 223 1562 167 489 140 716 135 1301
-321 4 49 1353 2 1794 37 1218 86 2223 15 1906
-322 4 12 0 82 1027 99 2049 60 1725 34 1615
-323 4 358 4725 97 2334 85 265 58 626 174 1668
-324 4 298 3400 85 1458 94 2162 87 1439 106 2447
-325 4 298 7058 13 1857 126 2422 241 2080 176 1021
-326 4 150 2025 50 1280 79 339 14 698 59 701
-327 4 138 4007 2 2427 151 1977 239 1920 106 749
-328 4 333 3407 180 1673 214 2083 165 2214 39 948
-329 4 164 3809 238 1675 146 365 73 405 127 2265
-330 4 285 4809 160 184 34 1133 10 1924 236 2182
-331 4 240 4460 194 2411 214 1251 113 1212 138 1490
-332 4 309 4399 5 1339 193 2440 26 2446 236 1480
-333 4 241 80 19 1645 99 605 191 539 204 2405
-334 4 66 93 47 602 99 78 69 371 18 99
-335 4 303 5886 53 290 137 1777 40 1492 242 2157
-336 4 343 598 126 605 2 1012 122 326 245 1884
-337 4 179 2780 215 585 59 1965 203 1973 53 523
-338 4 590 1963 204 33 135 531 74 1131 219 1299
-339 4 271 4413 24 2224 92 1550 234 1049 34 2351
-340 4 298 1674 226 96 149 470 177 1570 229 444
-341 4 333 1037 101 361 194 1970 39 335 206 737
-342 4 196 2362 200 1346 135 1216 32 96 34 1421
-343 4 487 3229 227 818 177 985 46 166 88 1409
-344 4 339 967 155 308 175 463 155 717 39 2366
-345 4 331 2581 175 2490 169 1570 202 1514 145 1898
-346 4 346 4591 223 240 91 1731 181 2324 115 2022
-347 4 443 1875 148 2091 105 199 158 1116 90 1421
-348 4 69 0 160 1946 103 1961 154 2024 142 1727
-349 4 707 2055 227 519 128 2036 228 1020 200 328
-350 4 119 2307 137 1751 62 1299 142 1079 4 1265
-351 4 456 7365 180 2384 132 56 111 2228 197 293
-352 4 255 852 85 1953 243 1207 70 1375 90 1775
-353 4 472 545 75 746 41 103 233 953 235 1262
-354 4 57 4908 193 2422 1 1391 166 411 26 1739
-355 4 218 480 190 1076 197 565 11 366 96 518
-356 4 272 4727 20 1616 31 2209 182 35 100 1001
-357 4 216 5387 140 1363 78 2203 101 244 65 1163
-358 4 223 3801 120 1537 195 334 115 967 59 774
-359 4 278 309 151 1631 100 576 175 1075 29 492
-360 4 124 3126 106 1394 68 1147 140 2059 39 2113
-361 4 136 244 239 1 156 2400 113 200 21 2184
-362 4 94 0 147 167 227 1003 169 1423 201 1152
-363 4 44 572 198 708 76 1003 24 348 238 60
-364 4 230 1737 162 476 130 1726 226 2164 192 1806
-365 4 213 5240 80 400 29 2279 8 1149 175 2180
-366 4 280 3203 55 854 123 1022 161 577 70 1657
-367 4 366 5763 119 1586 171 1776 187 430 82 1061
-368 4 133 6096 63 1215 96 883 239 611 70 2395
-369 4 397 798 118 796 197 1599 18 988 201 1186
-370 4 173 2968 174 619 1 1499 190 308 197 1263
-371 4 338 4960 154 577 238 1820 133 919 30 1671
-372 4 442 5524 48 2446 244 2164 11 2098 143 2261
-373 4 302 4287 174 712 194 1986 200 2277 78 360
-374 4 412 4719 166 322 185 1590 14 354 199 1898
-375 4 21 0 29 441 198 215 250 202 29 657
-376 4 448 2076 77 898 208 684 15 1644 168 1517
-377 4 129 1165 195 19 124 449 60 2463 198 1026
-378 4 197 1185 115 917 29 595 88 6 32 110
-379 4 126 476 7 647 10 157 196 1509 235 1444
-380 4 260 3101 250 123 100 2162 77 1444 109 1662
-381 4 59 0 107 1482 60 1915 241 1774 77 120
-382 4 463 11800 72 1991 202 2320 175 1520 170 2055
-383 4 67 3599 39 2024 195 798 55 592 130 1375
-384 4 92 5456 52 1258 11 1624 173 627 138 674
-385 4 423 4302 9 1426 51 408 195 788 189 1000
-386 4 272 4002 249 1096 244 1734 23 2287 192 811
-387 4 178 1487 215 2289 215 1821 49 125 165 2385
-388 4 193 907 80 2095 50 24 192 857 20 509
-389 4 349 647 182 2059 112 1416 77 1284 88 1892
-390 4 379 1842 48 1554 93 1534 84 439 195 1014
-391 4 611 2792 226 1747 244 721 205 1893 182 1113
-392 4 639 929 246 233 233 589 132 2004 150 507
-393 4 398 1004 169 822 230 1951 159 2279 28 365
-394 4 425 5020 28 1161 202 703 242 1995 15 1783
-395 4 78 0 131 2037 146 2199 242 1740 240 1586
-396 4 34 689 114 1689 54 2141 19 396 224 811
-397 4 345 3019 246 2300 19 2342 109 1754 150 206
-398 4 268 3054 160 1606 135 1261 28 1275 216 1796
-399 4 400 3198 219 1078 27 1426 217 1266 217 2359
-400 4 307 4704 73 942 133 2042 134 442 191 1390
-401 4 130 1617 183 2010 114 1839 39 146 192 2008
-402 4 294 5161 128 9 171 1917 43 1692 12 77
-403 4 249 3806 228 2376 64 117 42 15 207 206
-404 4 404 2928 105 1564 185 394 210 65 187 2247
-405 4 128 2844 50 645 161 693 114 1053 20 1335
-406 4 81 315 26 1800 213 519 64 1035 101 937
-407 4 154 744 119 1360 162 1879 156 885 51 414
-408 4 54 546 202 1545 35 1087 17 1211 229 652
-409 4 65 2125 208 597 127 131 14 2400 60 597
-410 4 631 3563 167 801 237 233 119 458 177 541
-411 4 481 3078 53 338 152 2117 75 948 227 2070
-412 4 309 5602 151 730 37 2146 39 2004 116 746
-413 4 201 805 150 1654 27 2034 207 1781 226 1777
-414 4 431 2011 15 575 158 2343 174 911 200 385
-415 4 102 0 224 2190 134 211 150 1207 197 2104
-416 4 192 3694 142 1875 164 1077 111 2208 51 2403
-417 4 257 1192 47 376 200 2173 115 2120 184 1487
-418 4 79 2504 169 1870 243 200 111 1062 48 1425
-419 4 342 3952 56 2355 102 1362 99 1524 232 719
-420 4 460 12342 74 1763 244 2209 69 2177 108 2179
-421 4 471 3050 3 10 235 996 81 1537 238 2404
-422 4 569 10308 59 1579 156 472 167 1927 203 1856
-423 4 252 6916 37 985 95 2490 95 1797 50 1275
-424 4 197 2404 65 683 98 1659 17 161 166 2445
-425 4 375 5892 29 2286 245 1784 6 1827 188 463
-426 4 90 199 212 589 55 2381 200 23 134 2246
-427 4 284 2366 153 679 203 1291 175 593 93 1118
-428 4 49 0 201 1630 221 50 236 2249 141 1997
-429 4 282 5056 154 402 80 460 12 390 218 2334
-430 4 276 1304 82 1276 173 757 13 660 34 713
-431 4 473 1853 22 804 147 1493 187 1160 236 678
-432 4 248 2396 128 1111 159 562 45 1552 177 2089
-433 4 427 2496 118 1498 167 121 193 184 240 2093
-434 4 237 1989 58 418 168 1052 79 395 242 1059
-435 4 348 4757 250 1327 103 83 66 583 25 704
-436 4 472 2654 193 549 190 1142 145 2492 76 863
-437 4 613 2035 234 2041 93 1233 147 677 224 44
-438 4 262 8253 202 2036 101 2322 152 1833 43 211
-439 4 59 0 95 2260 140 1709 221 1335 120 2296
-440 4 451 2798 192 1749 196 114 150 1990 46 682
-441 4 250 1101 66 695 130 1866 63 2255 22 1525
-442 4 132 27 101 1778 90 1754 20 883 31 2036
-443 4 380 8350 247 745 19 855 171 1846 13 1718
-444 4 115 5696 15 2153 26 1532 26 1337 64 745
-445 4 438 3566 199 1159 119 1620 205 1114 167 264
-446 4 86 1770 20 1582 244 567 64 317 20 1190
-447 4 378 4443 227 1560 206 1640 174 897 212 2383
-448 4 697 1552 207 1771 202 1004 247 132 136 1799
-449 4 245 1093 224 1651 165 1827 42 1052 58 2027
-450 4 43 1609 158 1529 138 104 32 2371 1 474
-451 4 392 4763 218 1832 201 726 6 2277 213 733
-452 4 113 5137 95 386 99 1550 3 1248 109 1523
-453 4 418 5888 188 1092 181 456 157 2367 205 666
-454 4 476 599 244 1734 63 2500 94 1332 114 118
-455 4 168 2029 31 1256 46 249 124 862 14 2015
-456 4 640 6980 206 296 215 1120 41 1610 192 1546
-457 4 514 834 100 1814 69 1177 170 1541 209 979
-458 4 167 222 59 575 37 935 82 986 122 118
-459 4 28 154 135 2002 93 1895 9 2300 20 198
-460 4 361 2912 224 792 209 1321 17 2181 25 2256
-461 4 303 9112 45 2063 171 2179 242 828 77 430
-462 4 394 1701 80 254 232 2342 6 122 221 902
-463 4 144 1938 160 1628 67 1220 240 384 19 1256
-464 4 118 5031 42 2080 36 918 57 2125 45 613
-465 4 275 62 75 922 224 710 49 750 125 468
-466 4 111 230 198 2117 143 1620 204 464 21 418
-467 4 331 1525 99 2276 72 914 140 801 230 289
-468 4 424 5850 139 219 153 241 125 1967 86 1715
-469 4 166 6516 89 1109 33 2135 24 170 70 1766
-470 4 140 4042 32 2258 218 645 113 221 130 853
-471 4 179 1604 107 746 102 802 210 929 123 286
-472 4 311 1809 165 1734 12 889 193 993 33 169
-473 4 87 4 225 2316 226 349 17 420 154 2136
-474 4 319 6656 140 1262 90 1554 30 1412 230 2150
-475 4 385 5624 92 1894 200 1281 91 2217 21 2444
-476 4 45 426 55 128 186 173 28 237 139 2367
-477 4 40 0 72 893 102 2346 162 634 206 590
-478 4 320 1921 200 2353 189 1449 138 1783 55 1341
-479 4 209 1666 195 117 96 2413 156 911 90 1575
-480 4 372 4122 236 1590 94 1423 45 661 110 1178
-481 4 361 1070 163 2216 85 279 33 1378 159 1894
-482 4 39 414 145 2332 3 215 160 1122 134 223
-483 4 441 2427 74 236 52 374 108 1405 209 1631
-484 4 117 222 189 1309 173 443 211 212 53 168
-485 4 36 27 88 534 120 2145 36 2122 40 2294
-486 4 38 1351 40 2125 44 1310 65 363 30 2035
-487 4 161 1415 45 1061 69 216 202 946 102 591
-488 4 533 7639 64 1585 230 192 75 1965 177 1389
-489 4 64 0 145 660 208 353 171 291 203 1538
-490 4 222 1896 95 1787 196 2490 95 1146 140 151
-491 4 322 8347 51 643 54 1451 203 2160 226 1188
-492 4 210 9089 47 1944 78 1955 193 1603 20 1419
-493 4 70 0 23 1081 2 159 20 1182 42 306
-494 4 362 900 151 1113 222 169 217 522 8 1065
-495 4 376 5275 159 425 220 1546 191 258 146 1297
-496 4 119 3330 237 1724 3 173 52 863 54 2070
