74 4 371 114 1270 215 2179 212 2150 30 516
75 4 396 178 1849 101 1155 204 2079 154 1632
76 4 180 64 826 60 783 92 1072 75 917
77 4 477 61 797 232 2336 223 2251 237 2380
78 4 160 125 1370 78 952 44 639 16 390
79 4 187 96 1113 38 588 30 518 128 1394
80 4 340 218 2206 82 982 125 1369 106 1201
81 4 371 110 1240 176 1826 201 2052 97 1115
82 4 150 22 448 69 866 30 518 111 1246
83 4 197 75 925 144 1538 28 496 66 841
84 4 307 101 1152 59 777 220 2227 95 1099
85 4 381 97 1119 241 2413 156 1649 116 1288
86 4 251 11 345 165 1732 2 267 232 2338
87 4 264 68 854 83 991 87 1032 170 1773
88 4 290 74 914 65 830 249 2485 85 1015
89 4 256 25 470 1 259 237 2376 142 1526
90 4 240 80 969 234 2348 43 632 36 570
91 4 369 145 1555 230 2316 213 2166 14 372
92 4 154 205 2087 24 458 15 381 9 326
93 4 342 244 2445 79 955 98 1131 150 1597
94 4 326 69 871 48 680 187 1928 201 2051
95 4 329 250 2500 81 979 2 262 197 2022
96 4 276 225 2269 95 1102 65 835 53 720
97 4 312 25 470 241 2417 89 1051 165 1735
98 4 285 83 997 108 1214 194 1991 79 960
99 4 332 246 2458 214 2173 1 251 52 715
100 4 197 135 1457 123 1350 18 410 38 586
101 4 445 177 1838 196 2007 210 2137 140 1503
102 4 280 17 400 241 2417 151 1604 30 519
103 4 361 140 1503 38 589 158 1672 224 2265
104 4 308 118 1312 97 1117 70 875 209 2131
105 4 289 126 1377 56 748 81 971 192 1971
106 4 301 49 685 36 566 162 1702 217 2199
107 4 348 148 1582 221 2234 44 642 148 1580
108 4 404 38 589 221 2238 164 1719 226 2284
109 4 415 76 929 239 2399 94 1096 250 2498
110 4 295 159 1677 121 1332 165 1731 21 435
111 4 377 192 1974 148 1578 41 619 240 2402
112 4 183 57 762 63 809 131 1429 43 637
113 4 306 241 2411 119 1315 39 594 105 1195
114 4 255 110 1240 30 518 127 1386 149 1587
115 4 301 53 722 97 1116 228 2301 108 1215
116 4 331 192 1977 30 519 204 2083 91 1063
117 4 504 231 2321 175 1818 159 1674 224 2266
118 4 316 43 629 225 2270 13 363 213 2163
119 4 206 104 1183 102 1166 25 475 94 1095
120 4 373 110 1237 225 2270 181 1877 99 1134
121 4 453 184 1906 207 2109 134 1456 220 2223
122 4 417 240 2406 29 510 226 2283 200 2044
123 4 458 188 1939 200 2044 104 1186 217 2196
124 4 246 19 419 229 2308 80 965 60 784
125 4 377 14 374 104 1178 235 2364 234 2352
126 4 188 149 1588 10 337 50 700 84 1001
127 4 303 79 961 172 1798 217 2200 3 274
128 4 140 1 258 94 1096 59 774 75 918
129 4 327 41 611 195 2001 50 699 226 2281
130 4 236 42 628 50 694 165 1727 113 1261
131 4 268 232 2333 42 621 99 1137 59 779
132 4 138 23 457 103 1176 75 918 15 382
133 4 310 103 1169 104 1183 239 2399 48 682
134 4 331 4 286 200 2045 245 2452 70 880
135 4 156 36 566 34 554 108 1218 69 864
136 4 482 218 2205 199 2035 228 2296 129 1405
137 4 337 188 1939 75 922 185 1910 90 1055
138 4 306 242 2426 88 1034 154 1629 9 323
139 4 394 216 2192 79 960 216 2186 144 1546
140 4 329 34 549 142 1523 234 2349 101 1151
141 4 460 218 2208 172 1798 116 1289 224 2260
142 4 136 51 705 46 660 113 1265 5 293
143 4 362 132 1434 158 1666 124 1361 169 1768
144 4 252 23 455 155 1643 131 1424 103 1175
145 4 359 232 2330 133 1442 30 515 192 1978
146 4 212 9 325 181 1879 27 485 132 1430
147 4 372 195 2002 142 1527 11 345 245 2448
148 4 397 128 1400 227 2293 239 2397 36 567
149 4 247 36 573 127 1385 92 1070 128 1401
150 4 176 80 962 19 417 149 1583 44 645
151 4 252 188 1935 89 1050 71 889 54 735
152 4 244 34 551 10 337 218 2204 118 1308
153 4 457 166 1736 232 2332 205 2093 115 1277
154 4 425 209 2124 229 2304 36 568 196 2012
155 4 206 127 1387 66 837 58 768 80 969
156 4 392 77 940 129 1409 221 2237 226 2284
157 4 307 132 1436 229 2304 91 1068 58 767
158 4 491 190 1952 143 1532 237 2379 203 2077
159 4 169 59 780 66 840 109 1231 33 542
160 4 311 93 1084 227 2288 57 763 140 1504
161 4 145 96 1106 1 259 118 1310 11 346
162 4 270 94 1095 91 1069 127 1389 117 1295
163 4 290 108 1214 47 666 193 1983 126 1379
164 4 276 5 293 40 608 165 1732 220 2227
165 4 207 17 400 62 806 30 512 210 2135
166 4 383 66 836 105 1193 217 2203 204 2085
167 4 334 143 1536 225 2270 153 1626 31 525
168 4 268 116 1294 62 802 135 1464 122 1340
169 4 186 15 378 169 1765 78 944 42 622
170 4 379 143 1532 249 2490 172 1796 60 782
171 4 529 219 2214 186 1920 248 2476 164 1724
172 4 295 150 1598 20 424 163 1717 133 1441
173 4 273 39 601 107 1213 124 1361 184 1901
174 4 439 212 2154 65 832 179 1857 229 2310
175 4 385 221 2233 93 1086 74 910 242 2426
176 4 466 242 2421 133 1443 225 2273 149 1588
177 4 266 21 431 86 1024 163 1717 172 1796
178 4 211 169 1770 14 376 160 1683 1 256
179 4 197 108 1220 138 1489 6 304 64 824
180 4 287 190 1953 90 1054 5 294 194 1993
181 4 441 205 2092 174 1810 142 1528 177 1842
182 4 398 242 2427 2 265 164 1718 243 2431
183 4 174 30 516 67 853 152 1616 24 460
184 4 328 248 2480 21 435 92 1077 144 1540
185 4 369 94 1093 235 2362 162 1708 124 1366
186 4 287 129 1410 25 475 225 2272 72 898
187 4 236 115 1277 232 2332 19 418 8 322
188 4 393 121 1339 236 2373 71 881 184 1904
189 4 309 179 1856 123 1350 191 1968 6 304
190 4 317 181 1873 147 1571 75 925 102 1167
191 4 358 223 2257 192 1978 34 551 133 1443
192 4 393 179 1854 245 2452 33 545 194 1996
193 4 367 158 1668 156 1652 97 1118 158 1671
194 4 326 169 1770 186 1917 34 551 118 1304
195 4 316 227 2291 132 1430 31 524 124 1364
196 4 422 193 1985 33 542 204 2082 244 2446
197 4 245 124 1360 34 553 102 1163 149 1588
198 4 295 25 473 187 1931 78 950 199 2033
199 4 311 215 2181 60 783 98 1129 133 1443
200 4 500 231 2328 207 2112 189 1944 171 1784
201 4 297 107 1207 234 2348 75 917 42 626
202 4 296 100 1144 93 1079 51 701 250 2492
203 4 313 96 1106 210 2138 113 1261 83 989
204 4 411 141 1512 136 1470 243 2429 135 1465
205 4 159 72 897 35 565 5 295 135 1464
206 4 332 198 2031 61 793 248 2482 34 551
207 4 385 112 1257 217 2198 243 2436 29 508
208 4 230 21 432 117 1297 161 1693 84 1006
209 4 426 205 2095 128 1402 228 2294 98 1125
210 4 442 39 597 250 2497 207 2113 196 2013
211 4 414 221 2237 245 2450 113 1263 91 1069
212 4 286 23 449 216 2194 191 1964 31 527
213 4 214 98 1127 4 284 200 2045 55 740
214 4 421 236 2369 192 1974 218 2208 42 622
215 4 247 40 606 233 2347 115 1277 6 303
216 4 302 125 1375 169 1763 189 1950 5 289
217 4 316 73 899 159 1678 97 1119 180 1869
218 4 273 87 1032 100 1145 54 729 215 2178
219 4 423 192 1972 246 2462 103 1174 115 1277
220 4 356 248 2479 145 1555 119 1315 45 652
221 4 409 179 1861 231 2329 36 566 228 2296
222 4 371 165 1728 209 2126 16 391 212 2158
223 4 339 223 2249 169 1767 55 738 105 1194
224 4 217 39 601 124 1365 50 693 126 1384
225 4 317 180 1870 82 980 75 923 165 1730
226 4 220 23 452 225 2274 21 438 88 1035
227 4 216 102 1163 110 1238 108 1218 21 432
228 4 393 213 2165 33 542 170 1776 238 2389
229 4 332 14 368 229 2306 117 1300 185 1909
230 4 385 228 2294 121 1337 30 514 237 2378
231 4 389 218 2209 20 426 232 2337 164 1721
232 4 427 229 2311 224 2263 28 499 210 2139
233 4 430 101 1154 210 2136 213 2162 167 1746
234 4 389 35 565 127 1391 209 2130 230 2319
235 4 177 32 530 89 1048 44 640 130 1419
236 4 252 169 1763 145 1549 26 478 56 748
237 4 346 76 929 216 2192 21 437 240 2402
238 4 340 35 561 229 2305 176 1832 113 1267
239 4 195 40 602 56 749 121 1333 107 1207
240 4 297 38 585 107 1213 114 1268 231 2321
241 4 333 126 1380 84 1002 193 1985 137 1482
242 4 314 131 1424 151 1608 144 1542 75 921
243 4 380 174 1813 79 960 177 1838 157 1657
244 4 389 248 2474 98 1126 233 2343 27 491
245 4 306 115 1280 182 1888 68 860 126 1379
246 4 324 121 1334 127 1393 92 1071 197 2021
247 4 368 244 2446 30 512 170 1774 161 1696
248 4 408 184 1905 201 2055 125 1374 139 1501
249 4 289 96 1108 90 1058 118 1305 160 1687
250 4 365 242 2428 75 925 106 1199 150 1593
251 4 202 47 672 6 296 175 1824 84 1001
252 4 339 154 1633 29 507 248 2481 98 1125
253 4 227 36 569 69 865 214 2175 57 757
254 4 278 29 510 181 1879 28 498 202 2062
255 4 417 207 2105 93 1085 249 2485 110 1237
256 4 366 129 1410 141 1513 189 1947 152 1613
257 4 125 1 251 40 602 149 1583 9 331
258 4 459 198 2026 207 2109 165 1730 174 1812
259 4 399 81 974 145 1554 150 1592 250 2499
260 4 325 2 260 96 1109 232 2335 188 1940
261 4 219 195 2005 56 754 13 367 101 1152
262 4 370 159 1680 39 597 177 1836 230 2318
263 4 434 196 2011 156 1649 224 2264 135 1461
264 4 373 61 798 159 1675 230 2318 147 1568
265 4 244 7 305 162 1700 162 1708 47 670
266 4 223 31 527 45 653 189 1947 108 1222
267 4 378 76 930 137 1483 244 2446 168 1757
268 4 303 129 1403 25 473 245 2452 100 1143
269 4 304 23 452 210 2135 68 862 196 2014
270 4 310 66 840 50 697 190 1958 183 1891
271 4 360 202 2067 188 1934 156 1652 46 657
272 4 322 64 822 93 1085 121 1337 242 2427
273 4 447 249 2484 250 2495 117 1295 79 958
274 4 225 148 1578 140 1504 56 746 28 496
275 4 282 47 673 10 334 171 1781 224 2263
276 4 314 13 364 88 1041 182 1884 227 2289
277 4 389 136 1470 172 1792 118 1312 180 1870
278 4 236 120 1329 119 1316 129 1408 21 434
279 4 469 190 1954 151 1608 238 2384 183 1891
280 4 313 14 369 193 1985 220 2230 79 958
281 4 289 20 429 128 1398 135 1460 199 2036
282 4 285 115 1283 93 1080 150 1596 92 1073
283 4 266 87 1027 209 2125 107 1209 32 532
284 4 418 248 2475 142 1525 181 1879 116 1290
285 4 275 199 2040 178 1846 21 439 53 719
286 4 297 245 2450 169 1769 14 370 47 669
287 4 220 61 799 160 1684 32 531 99 1135
288 4 283 206 2103 91 1068 144 1540 10 340
289 4 213 1 258 112 1257 161 1697 65 834
290 4 227 77 937 62 804 200 2049 17 397
291 4 364 179 1854 139 1498 82 982 170 1772
292 4 490 245 2451 243 2430 41 618 230 2315
293 4 181 37 577 90 1060 117 1300 53 719
294 4 312 70 876 185 1907 244 2441 6 298
295 4 399 168 1757 145 1551 237 2381 95 1100
296 4 178 114 1274 47 669 112 1255 20 427
297 4 438 116 1287 159 1680 236 2371 206 2101
298 4 263 176 1834 75 923 34 548 132 1433
299 4 302 162 1700 186 1916 93 1079 60 789
300 4 246 64 825 137 1482 185 1909 4 286
301 4 224 164 1721 14 372 123 1352 62 800
302 4 385 58 766 219 2216 165 1731 176 1830
303 4 315 43 631 188 1934 47 670 227 2288
304 4 515 237 2377 233 2345 211 2144 142 1525
305 4 275 220 2228 152 1613 5 291 76 932
306 4 444 226 2277 249 2490 200 2048 41 617
307 4 220 26 480 3 271 89 1049 244 2438
308 4 439 244 2445 240 2406 154 1631 39 599
309 4 359 176 1830 123 1351 203 2076 93 1087
310 4 367 235 2360 4 285 158 1666 188 1934
311 4 302 58 771 135 1464 204 2078 106 1198
312 4 445 212 2152 161 1694 220 2222 103 1174
313 4 341 82 983 157 1655 241 2412 88 1036
314 4 333 37 581 69 870 240 2409 181 1872
315 4 354 68 855 161 1696 229 2303 107 1209
316 4 220 238 2391 92 1072 10 334 15 381
317 4 308 195 2004 131 1426 100 1149 76 927
318 4 195 64 826 30 514 177 1838 45 655
319 4 219 217 2203 9 325 11 341 124 1359
320 4 297 40 602 149 1587 213 2160 61 796
321 4 368 220 2228 117 1297 173 1805 92 1075
322 4 417 235 2363 98 1132 105 1193 230 2316
323 4 402 136 1468 125 1374 198 2026 210 2139
324 4 276 46 660 166 1738 100 1143 122 1345
325 4 168 22 440 50 692 103 1176 85 1007
326 4 372 87 1033 69 869 234 2348 230 2313
327 4 224 139 1493 121 1338 82 988 13 364
328 4 320 182 1884 6 299 137 1482 203 2069
329 4 247 102 1164 139 1493 114 1270 54 729
330 4 132 49 683 13 361 65 835 81 975
331 4 304 45 654 143 1530 130 1416 154 1634
332 4 379 246 2459 222 2243 94 1090 38 591
333 4 349 172 1798 55 738 201 2051 109 1229
334 4 277 35 564 200 2049 95 1102 109 1226
335 4 266 35 559 125 1369 178 1848 84 1001
336 4 273 158 1669 184 1899 35 564 53 723
337 4 454 191 1966 246 2459 115 1278 202 2064
338 4 387 201 2058 181 1871 166 1738 64 822
339 4 143 58 766 63 813 104 1183 3 269
340 4 157 100 1145 78 948 4 283 67 848
341 4 450 220 2229 238 2388 204 2079 51 702
342 4 322 172 1791 76 933 26 476 222 2243
343 4 306 94 1092 97 1117 140 1510 171 1786
344 4 261 51 703 58 765 143 1530 152 1610
345 4 229 137 1476 71 888 107 1211 39 596
346 4 507 187 1926 250 2495 116 1291 241 2412
347 4 251 5 295 93 1079 217 2196 102 1165
348 4 354 123 1354 189 1944 95 1102 146 1563
349 4 182 3 274 96 1109 182 1884 12 350
350 4 165 8 322 29 510 101 1158 125 1375
351 4 413 229 2305 186 1924 120 1324 113 1259
352 4 309 53 726 88 1036 128 1394 234 2352
353 4 260 156 1646 45 652 112 1256 93 1087
354 4 438 227 2290 141 1516 236 2367 79 956
355 4 359 55 737 175 1823 193 1983 176 1831
356 4 429 225 2270 99 1137 190 1958 154 1636
357 4 271 21 435 135 1459 123 1351 149 1591
358 4 147 33 543 51 702 100 1150 45 654
359 4 338 103 1172 97 1115 118 1306 245 2451
360 4 268 192 1971 38 589 18 404 180 1863
361 4 370 64 818 231 2327 113 1265 193 1984
362 4 336 231 2323 235 2361 54 731 6 303
363 4 336 64 826 36 568 250 2494 177 1835
364 4 339 219 2218 207 2112 40 607 92 1075
365 4 231 11 348 216 2190 41 615 108 1217
366 4 271 117 1295 151 1602 152 1616 2 261
367 4 448 201 2056 232 2337 150 1599 162 1707
368 4 324 13 363 107 1209 221 2238 191 1965
369 4 315 213 2159 107 1207 101 1157 92 1076
370 4 151 68 862 2 265 164 1719 12 350
371 4 330 18 405 147 1568 206 2102 152 1611
372 4 225 79 958 129 1409 85 1015 73 902
373 4 295 159 1673 204 2086 3 271 112 1256
374 4 324 119 1317 200 2043 135 1463 62 800
375 4 233 151 1606 94 1090 71 881 65 832
376 4 224 100 1144 225 2270 31 528 6 300
377 4 396 198 2029 127 1388 153 1620 160 1690
378 4 291 124 1363 227 2288 39 597 93 1081
379 4 409 198 2024 179 1853 66 840 195 2000
380 4 220 10 339 82 982 111 1247 155 1641
381 4 291 82 982 25 473 243 2435 105 1193
382 4 261 166 1741 93 1081 17 397 139 1495
383 4 392 176 1826 182 1884 226 2283 31 523
384 4 366 207 2107 97 1120 67 853 217 2195
385 4 288 16 389 241 2418 212 2151 2 263
386 4 375 141 1518 226 2283 126 1376 128 1399
387 4 308 232 2336 186 1916 80 970 12 352
388 4 345 248 2479 109 1231 53 719 160 1684
389 4 284 224 2263 145 1547 68 857 13 364
390 4 367 40 608 145 1550 175 1818 243 2436
391 4 374 210 2139 140 1504 54 735 211 2146
392 4 277 182 1887 3 272 87 1025 167 1747
393 4 311 40 608 38 586 248 2474 163 1715
394 4 281 94 1089 33 539 241 2413 74 910
395 4 213 46 664 27 491 54 736 211 2149
396 4 340 192 1972 24 464 240 2406 86 1022
397 4 301 3 273 119 1315 218 2204 127 1389
398 4 269 150 1593 131 1424 47 669 92 1072
399 4 150 21 439 21 432 114 1275 81 974
400 4 122 35 562 113 1259 45 651 2 265
401 4 375 44 641 179 1858 229 2309 158 1672
402 4 369 140 1504 228 2300 133 1439 107 1212
403 4 309 119 1317 179 1855 18 411 180 1862
404 4 197 55 739 134 1451 109 1224 13 364
405 4 383 112 1256 201 2052 134 1452 163 1715
406 4 190 3 271 136 1474 41 614 127 1386
407 4 276 166 1743 102 1165 178 1849 14 372
408 4 276 37 579 72 890 216 2192 108 1214
409 4 211 220 2230 62 807 15 382 32 530
410 4 206 19 418 87 1030 42 625 175 1817
411 4 481 98 1128 223 2252 202 2062 246 2462
412 4 371 19 416 240 2407 162 1707 164 1719
413 4 293 50 697 8 322 217 2197 203 2070
414 4 325 53 726 248 2482 55 739 162 1706
415 4 338 90 1058 191 1965 203 2074 76 928
416 4 371 65 827 100 1142 184 1905 234 2356
417 4 423 241 2414 185 1910 235 2358 30 519
418 4 251 152 1615 10 333 210 2139 23 456
419 4 332 26 481 172 1797 177 1841 152 1612
420 4 302 18 410 168 1760 104 1182 201 2057
421 4 410 102 1164 175 1824 239 2394 141 1515
422 4 366 209 2124 203 2071 123 1350 59 773
423 4 320 211 2148 61 795 104 1181 121 1334
424 4 293 161 1695 74 909 20 425 202 2062
425 4 223 57 757 233 2343 50 700 27 487
426 4 354 160 1689 90 1058 139 1501 184 1899
427 4 200 86 1018 70 876 44 642 116 1289
428 4 406 167 1752 206 2103 211 2148 70 879
429 4 370 167 1753 167 1751 108 1218 147 1568
430 4 351 65 832 1 257 234 2349 246 2457
431 4 409 83 990 211 2143 204 2085 142 1522
432 4 276 9 325 141 1519 216 2188 91 1061
433 4 285 138 1485 208 2116 3 273 114 1275
434 4 359 145 1553 96 1110 142 1522 188 1939
435 4 380 31 521 136 1467 219 2215 220 2228
436 4 495 234 2352 178 1849 210 2140 204 2082
437 4 194 51 704 36 571 137 1477 80 967
438 4 268 147 1565 101 1154 79 959 107 1208
439 4 399 204 2079 5 287 250 2500 169 1771
440 4 172 36 568 52 713 143 1530 41 611
441 4 412 78 952 193 1984 220 2225 181 1878
442 4 389 186 1920 168 1760 171 1781 117 1297
443 4 315 126 1384 90 1057 204 2080 97 1120
444 4 401 187 1929 99 1133 177 1837 199 2038
445 4 307 1 252 215 2179 137 1475 130 1415
446 4 335 124 1358 236 2373 120 1327 72 898
447 4 331 33 544 150 1594 180 1868 174 1815
448 4 178 15 377 223 2252 32 535 10 333
449 4 287 102 1165 22 447 183 1889 137 1477
450 4 220 132 1438 35 565 45 648 140 1505
451 4 398 155 1644 98 1128 138 1484 238 2391
452 4 263 216 2194 63 810 143 1530 5 293
453 4 232 85 1009 94 1091 106 1201 83 995
454 4 431 215 2181 150 1594 174 1811 173 1799
455 4 208 13 359 199 2039 78 950 38 586
456 4 239 47 665 85 1007 221 2239 16 391
457 4 220 63 814 222 2245 24 459 40 604
458 4 125 37 575 27 487 74 916 62 804
459 4 364 247 2465 212 2158 97 1120 51 702
460 4 194 247 2466 24 458 28 502 17 395
461 4 323 45 650 163 1717 102 1160 215 2183
462 4 315 77 935 156 1649 100 1143 186 1924
463 4 259 44 638 111 1243 220 2222 39 598
464 4 205 72 892 84 1002 1 251 167 1749
465 4 362 120 1324 127 1387 112 1251 239 2393
466 4 248 85 1015 126 1378 69 871 121 1336
467 4 214 124 1362 90 1060 38 590 91 1061
468 4 373 215 2180 84 999 55 744 249 2491
469 4 401 207 2113 133 1439 186 1917 124 1359
470 4 331 230 2315 5 294 112 1255 203 2074
471 4 419 211 2148 191 1967 163 1709 94 1096
472 4 392 174 1814 147 1567 179 1856 143 1536
473 4 134 75 919 95 1100 1 254 39 600
474 4 402 91 1068 143 1530 214 2170 178 1847
475 4 283 95 1099 46 659 230 2318 91 1068
476 4 381 136 1470 244 2441 179 1855 44 646
477 4 504 111 1242 227 2287 234 2354 235 2358
478 4 140 35 558 21 438 56 747 114 1276
479 4 148 86 1020 31 524 31 528 80 965
480 4 364 156 1650 179 1858 105 1192 153 1626
481 4 411 157 1661 168 1758 125 1367 222 2248
482 4 361 188 1940 145 1553 213 2162 41 617
483 4 384 118 1311 169 1767 224 2265 124 1358
484 4 380 31 523 104 1182 226 2281 224 2259
485 4 281 248 2479 75 920 131 1421 6 302
486 4 185 90 1055 58 771 87 1027 62 801
487 4 366 60 785 130 1414 194 1989 211 2149
488 4 386 164 1723 120 1325 91 1062 226 2281
489 4 369 151 1609 54 734 191 1969 199 2036
490 4 320 18 407 206 2097 77 942 224 2261
491 4 199 40 603 122 1345 36 567 109 1231
492 4 336 109 1225 54 731 186 1916 175 1823
493 4 211 118 1305 118 1305 62 804 46 663
494 4 322 147 1565 222 2247 19 414 150 1598
495 4 318 109 1226 160 1682 76 933 163 1713
496 4 359 222 2247 101 1157 84 1006 180 1864
497 4 341 227 2285 160 1685 60 782 81 971
498 4 337 246 2461 107 1206 73 899 134 1454
499 4 298 76 933 161 1699 190 1955 70 872
500 4 344 23 450 64 818 207 2109 246 2459
