242 15 71 89 190 98 770 118 181 40 1032 155 2151 140 1151 190 943 184 1301 245 384 71 2462 124 933 45 1029 91 1092 117 1099 47 1630
262 15 45 45 4575 195 398 140 2327 106 2216 201 160 96 1411 43 761 205 2165 17 1905 127 1852 205 1828 174 790 119 86 86 1619 18 1830
301 15 606 606 5954 119 1405 23 382 31 553 123 518 29 194 81 78 221 433 219 2152 225 423 134 157 207 1970 219 873 96 1229 33 20
357 15 73 159 509 78 2170 183 1783 178 2269 54 886 78 2161 191 1355 219 998 153 252 48 1392 73 2504 54 1853 78 2427 234 824 143 1353
358 15 406 210 2227 162 468 173 1179 198 1724 147 195 172 2327 186 2042 153 1220 164 1498 53 131 139 1385 158 1304 68 2404 183 1979 406 5492
364 15 108 136 791 108 5030 160 2312 53 1170 168 1100 209 1742 125 359 54 825 26 1211 249 563 177 1832 7 2448 77 378 19 318 141 1879
371 15 223 114 815 206 2333 58 1357 205 39 27 2430 38 500 38 1425 163 362 81 529 223 5217 185 1992 240 1103 133 648 221 2426 131 625
397 15 327 327 7198 228 211 76 2109 231 387 192 1481 147 181 39 1232 221 1323 149 2027 223 2355 178 950 78 1717 250 291 133 127 55 1269
404 15 227 234 848 178 855 215 2467 159 1285 52 1945 176 1553 227 8490 210 1839 57 2156 235 1294 240 303 236 808 98 347 195 1119 158 357
446 15 448 193 700 191 1426 208 1083 170 1463 172 1376 75 743 215 353 135 1979 169 425 448 5052 39 1424 224 1001 119 1342 191 459 181 1529
454 15 274 29 1355 114 249 168 1677 274 11557 26 2048 219 523 181 2276 159 58 53 2313 38 2093 188 2390 226 922 55 2320 96 1437 227 928
463 15 87 207 115 122 432 42 583 124 2249 31 231 206 1131 99 2085 155 97 82 1344 188 2149 213 586 58 1802 87 2703 151 845 124 796
467 15 30 98 2060 76 680 83 2366 234 714 246 1235 117 1617 249 1834 7 1274 77 738 136 607 146 638 103 25 30 5460 160 1567 170 274
468 15 52 245 2292 52 3923 24 1811 218 2011 238 1973 32 146 49 572 186 2291 167 1783 15 360 175 1745 46 442 111 1233 208 715 127 2023
486 15 47 79 1395 75 93 134 278 22 1396 138 999 139 1518 116 223 67 1259 91 2048 133 1824 201 1939 242 1160 166 1131 47 2982 157 1517
489 15 23 206 347 64 115 94 568 229 588 74 505 159 560 23 2200 12 1148 29 1130 172 2084 234 1015 154 841 173 1430 70 2115 111 453
535 15 118 231 1786 118 4139 179 239 245 2138 140 2429 227 721 201 2378 195 1257 205 2148 24 842 24 1745 232 1802 215 2172 15 1183 162 60
538 15 76 81 1059 73 2422 213 1102 49 564 96 1450 234 281 228 1196 50 337 223 450 163 548 138 1603 76 1335 111 1643 59 1055 76 2521
540 15 82 117 1440 107 1169 80 945 165 651 3 777 167 381 177 702 29 22 195 139 56 252 197 2296 53 88 39 2178 82 4579 75 141
546 15 16 139 915 16 6668 130 1883 4 1667 70 2381 115 1588 117 99 244 2017 24 218 72 1385 182 2455 239 849 124 1410 114 1612 60 632
557 15 19 114 1267 87 817 240 1235 219 1043 19 2736 68 1729 64 417 75 1429 161 67 155 669 98 16 69 1705 103 1502 7 1008 87 607
576 15 114 195 61 119 1559 137 334 12 600 226 825 193 607 213 1045 145 1804 199 428 126 472 234 329 34 71 160 536 43 2205 114 5700
581 15 401 105 1847 48 373 17 1825 180 521 161 654 81 1820 39 105 55 1480 401 7053 211 569 73 87 198 156 156 732 171 683 214 745
586 15 41 127 299 48 994 203 1100 45 913 133 1059 162 931 93 1538 183 1422 38 1964 208 1860 64 2107 9 911 116 1462 41 4150 46 13
599 15 81 27 2150 209 1193 235 239 132 1954 90 1128 195 1009 60 1711 91 599 203 1192 226 1377 81 4434 39 2135 99 361 94 1966 238 1374
635 15 473 209 944 204 702 246 1726 153 866 88 1720 118 2204 233 824 99 1679 242 1949 188 1564 473 8021 243 1133 105 2109 189 630 205 1924
636 15 255 123 2279 183 1463 38 2084 208 2201 71 2184 198 1191 58 798 116 1082 46 1734 197 823 39 2206 62 2422 255 9612 127 439 143 903
653 15 177 119 914 92 1206 240 956 224 902 235 1533 138 1025 244 2019 205 1185 177 1535 190 781 177 2320 242 1719 92 1080 191 1266 2 299
662 15 84 84 21144 168 532 154 1151 111 462 95 1284 247 1867 158 1342 116 728 69 1372 131 1105 144 1617 228 2121 183 1661 173 1895 7 1762
685 15 140 61 563 49 524 68 2419 146 2286 113 2180 116 364 117 2264 147 1275 86 1351 7 694 77 635 171 2114 142 155 140 4980 64 1039
706 15 400 161 1775 129 830 52 101 117 365 242 802 178 1972 110 1484 213 707 129 1349 400 5396 124 1004 141 1391 88 434 22 875 169 2364
721 15 36 114 1362 9 746 82 2464 248 1403 248 436 174 694 36 2984 231 2067 159 790 121 881 225 2364 52 223 94 97 32 453 188 1059
727 15 99 11 581 72 169 191 724 99 2886 167 1075 197 1322 160 2346 157 2226 33 962 235 2023 234 43 170 699 191 233 242 2018 199 996
731 15 146 230 1295 237 888 207 1411 211 945 80 905 232 2334 197 841 146 2787 224 2105 161 2331 96 1833 157 844 238 516 201 1650 202 1880
747 15 328 78 148 6 673 187 1213 328 6869 188 887 78 2066 229 1258 143 1569 72 1508 147 218 113 1748 234 146 200 962 67 2484 100 1071
762 15 20 242 38 228 2203 115 2271 231 2313 203 376 28 1007 152 2161 209 429 147 176 200 2412 16 1040 13 349 70 1787 73 142 20 1300
779 15 31 90 1559 225 291 162 1569 239 110 246 2060 204 1656 212 1536 116 155 207 248 80 1906 31 3574 20 2306 62 692 130 1158 242 1972
802 15 88 225 1581 88 1890 188 719 219 89 77 949 62 586 126 1944 88 3347 158 543 56 2130 244 1047 241 1711 187 2287 113 1391 86 1194
808 15 112 155 291 112 237 196 1869 128 1850 104 420 176 198 65 981 91 1363 236 2430 217 1140 191 724 37 365 112 4062 154 1095 58 2104
824 15 58 247 2459 226 1545 213 445 40 2340 88 2232 54 2241 157 1375 77 1343 85 1952 58 3393 53 2043 86 1268 222 112 146 2320 231 1724
834 15 191 3 609 140 2074 46 240 35 498 70 978 250 901 145 10 191 3934 103 2122 128 1366 99 470 161 131 222 1593 122 369 131 1542
858 15 63 205 2477 108 269 95 901 75 128 63 4891 202 1079 15 2365 66 460 25 1941 134 951 120 753 246 517 225 160 10 133 139 98
868 15 95 22 1097 95 4737 171 2368 193 1099 74 1650 240 388 244 1512 45 255 4 347 175 1685 145 2396 48 34 16 2271 85 2180 157 56
871 15 146 65 1960 146 4402 148 956 246 2021 205 1672 246 48 163 2271 50 2158 122 1766 62 111 108 866 132 1318 147 2155 122 1174 147 892
879 15 298 176 396 298 5588 36 268 138 770 129 1354 167 1729 142 714 109 2044 232 753 165 1581 237 2418 49 1497 231 2178 215 1816 30 984
880 15 558 22 345 558 7853 91 1917 214 2125 179 2023 121 1703 106 1611 93 332 194 122 137 514 245 2493 158 1135 111 2229 71 545 116 230
890 15 582 155 1257 22 9 37 1727 250 1555 42 1489 115 2226 114 2143 238 1288 202 1308 49 13 57 1463 162 1094 193 1326 33 1070 582 10940
899 15 373 132 441 225 1119 209 1810 198 443 161 2094 10 798 171 879 196 91 156 1444 99 251 227 226 192 1907 140 596 152 926 373 4851
901 15 10 197 1898 249 2313 232 2196 144 85 85 739 63 428 89 1047 226 44 10 5920 94 261 80 281 3 1776 87 342 126 2340 189 348
910 15 281 19 1041 281 4753 97 401 91 1349 94 1208 113 1534 239 1456 131 2216 213 389 53 431 151 960 225 1444 83 1212 242 544 163 2035
927 15 206 59 489 116 1062 117 1618 216 2284 249 1231 210 529 133 2206 108 1723 196 2102 215 263 188 375 143 971 49 984 31 1383 206 4136
929 15 168 168 7150 133 2324 88 404 172 1041 62 1101 45 1983 225 589 53 1051 99 2388 72 723 19 221 55 2341 200 1015 220 1904 26 208
946 15 157 33 1981 34 2296 137 2162 233 866 83 558 88 754 157 9424 178 808 235 1581 36 121 17 2067 216 2006 170 1579 6 1874 219 2033
976 15 355 60 1595 208 2372 119 2122 146 1390 184 639 355 5587 113 598 66 1051 235 1175 155 1525 96 506 156 1149 158 614 42 661 170 1779
989 15 145 4 1727 165 276 21 1778 78 682 100 2376 160 1232 145 7090 115 32 53 459 135 2157 93 606 25 583 40 1956 183 577 13 1137
1002 15 211 107 1258 126 622 86 1467 211 6191 179 726 78 563 52 398 139 2373 82 2406 246 1063 25 1579 99 477 190 936 26 2138 64 535
1014 15 146 95 1664 196 1502 139 676 92 2191 40 137 146 3477 5 198 85 495 88 340 141 1831 204 2498 139 1384 238 2187 111 444 221 2142
1018 15 91 249 753 94 1665 152 1378 189 1116 172 2002 140 936 58 913 179 249 133 940 93 2211 248 853 204 1338 91 5329 243 277 39 2284
1025 15 76 249 303 222 2229 76 602 112 1357 40 2185 77 405 232 1037 76 4151 155 926 217 1046 236 2003 160 957 84 697 9 586 135 1219
1035 15 206 128 1641 149 1365 185 1366 79 182 206 3919 44 165 48 1340 22 1582 150 1137 99 201 95 1416 216 2146 92 223 227 276 36 685
1038 15 83 166 655 145 1702 136 1430 37 2041 11 908 83 4578 230 2151 189 1452 185 2416 248 537 231 274 194 259 193 95 126 730 219 517
1117 15 71 90 1034 225 1621 57 53 23 2209 121 1728 142 1030 71 6819 206 1601 172 1341 82 534 61 838 120 898 147 1726 177 1994 141 104
1126 15 58 58 1759 90 1417 126 1548 45 589 140 117 148 209 73 207 195 1559 141 986 143 380 150 2284 38 1153 95 1311 176 1737 86 66
1130 15 176 154 1025 210 832 107 819 57 2185 139 1768 67 1865 69 625 188 972 231 1708 152 2390 137 1753 176 4899 51 366 182 280 117 1450
1136 15 135 22 321 66 53 30 46 13 676 94 167 193 1347 66 598 139 2193 140 18 55 960 249 122 9 511 83 1910 135 3106 130 814
1179 15 123 240 1689 237 1170 60 143 124 2497 154 2412 123 2880 33 107 173 752 62 1452 32 414 201 155 159 1941 91 540 197 687 115 1989
1185 15 218 54 916 218 3697 113 187 233 2247 148 1383 215 861 248 355 91 474 70 2 103 1167 138 962 236 2386 128 2392 155 767 149 1482
1200 15 63 72 1226 141 1421 63 3528 45 1349 91 2071 232 355 91 1500 48 374 145 190 181 351 220 1511 39 2184 138 90 64 977 82 2345
1203 15 60 201 2234 182 2132 100 1017 137 769 60 10420 176 1106 188 2214 67 969 1 397 142 1979 217 520 116 510 121 1726 3 521 229 2085
1215 15 59 84 1085 82 1191 139 1675 198 1360 25 2397 59 5656 65 1337 217 1624 157 1293 159 824 38 652 176 2325 53 1386 24 2340 196 2484
1216 15 56 18 1768 9 1829 206 997 90 575 59 569 56 5500 36 749 69 1235 32 981 3 1773 144 1195 41 1799 227 1214 180 1220 161 1816
1245 15 124 68 1328 97 2032 242 886 138 1643 180 1556 20 707 4 2077 136 2196 130 859 208 1152 180 2286 124 4383 138 706 14 747 218 2048
1253 15 213 163 1870 125 617 63 844 91 1201 136 848 146 727 22 924 213 4716 147 150 61 5 176 1835 157 1136 11 593 56 1240 193 1345
1264 15 224 67 2000 167 2329 186 410 86 651 59 1544 224 5861 13 1964 110 1429 116 1210 192 1438 248 1396 236 687 217 1109 206 800 76 1421
1271 15 322 218 895 186 1745 13 325 103 37 95 2079 96 578 242 1729 120 234 93 1963 173 710 72 8 322 6796 157 1662 140 1742 51 1801
1275 15 626 132 2135 57 911 626 9661 212 1809 67 810 147 1401 83 1281 59 2225 182 2051 87 1374 109 1297 81 1584 65 218 87 706 212 1409
1283 15 99 87 293 144 1990 166 859 175 799 111 1152 227 678 159 733 17 168 102 1284 215 1092 209 975 99 2899 138 291 65 1904 202 2470
1308 15 487 153 2290 248 1233 218 573 487 7289 91 1371 156 909 16 1764 169 103 119 446 121 880 147 461 75 243 238 919 66 1536 141 1131
1357 15 73 57 657 19 570 195 234 248 961 76 932 102 1006 110 1222 182 1720 178 1919 203 1192 99 613 185 1740 186 640 73 2190 142 134
1363 15 199 133 2125 199 5134 35 903 98 1690 134 509 43 1686 96 2495 122 1572 157 1263 64 1273 73 474 175 1283 185 2489 146 1399 216 405
1366 15 162 109 740 102 242 96 115 88 74 162 4424 175 2212 108 339 72 559 182 610 95 810 59 383 64 1748 235 1618 116 456 168 460
1369 15 1158 138 1919 201 911 146 966 81 947 183 2261 131 1980 77 86 131 537 21 161 1158 13492 210 978 181 2211 106 1837 198 2307 145 1302
1370 15 124 146 1405 55 433 124 4174 196 1380 155 381 217 1714 195 962 141 1343 183 1227 236 96 117 1303 231 1966 182 1567 4 846 63 2121
1379 15 373 92 1177 200 761 71 1838 97 637 33 28 227 2493 131 426 185 298 373 7933 72 2007 108 2297 172 931 179 1784 223 1292 57 347
1389 15 128 200 2220 128 5642 5 2032 17 1236 97 721 229 2422 83 1659 227 1214 45 5 70 415 99 419 169 1762 68 1395 47 470 49 2160
1394 15 5 36 854 59 2002 94 831 96 144 206 342 1 61 4 995 36 166 29 829 123 1170 238 2004 46 1628 5 1243 51 1860 242 1475
1400 15 39 104 1584 46 851 48 114 185 1923 59 1431 77 1035 4 181 103 1843 207 1126 238 817 97 673 147 779 39 1764 112 1761 82 1985
1450 15 31 26 814 30 1228 213 1052 154 2138 212 1230 23 102 26 1198 18 1841 204 1235 84 297 78 1356 157 599 232 536 109 1164 31 3170
1465 15 83 240 1608 18 1848 182 195 164 2088 56 859 208 2015 83 6051 153 1802 195 1628 201 1408 23 1677 166 1466 172 579 227 1901 96 1074
1466 15 329 329 5670 212 1459 246 553 90 2275 248 763 48 414 166 803 241 845 221 1460 125 10 160 466 67 703 132 2275 139 139 153 255
1469 15 20 147 1063 72 1757 69 1393 20 2002 147 887 245 1488 15 1502 202 838 97 1321 81 564 125 167 242 1465 125 615 226 2052 208 1913
1474 15 199 23 2436 196 548 40 1094 141 1769 81 1119 209 1011 207 433 199 4800 111 1292 33 796 109 1073 172 2487 234 1751 150 2444 185 211
1486 15 2 250 1011 33 853 121 2272 182 51 1 159 133 1007 155 1317 199 242 2 318 68 2483 216 1392 134 143 92 1504 76 2374 27 834
1491 15 24 116 449 87 2248 246 2088 24 5109 60 2225 101 1344 199 1368 159 2144 22 880 80 2107 193 696 115 607 196 721 10 2129 211 2404
1497 15 250 19 1580 33 2499 250 9443 66 2493 220 1884 202 1239 62 768 219 2328 161 573 147 1061 136 482 187 1076 187 199 218 1018 28 1343
1515 15 335 192 1902 152 287 161 1828 231 96 199 1696 117 1769 7 214 335 5065 132 2414 248 1535 175 231 215 1549 69 86 53 221 190 1090
1516 15 171 44 500 147 883 132 344 157 568 66 792 89 152 171 3302 166 241 203 162 16 309 60 1663 157 173 142 39 74 1264 235 577
1554 15 295 93 30 295 6068 222 2144 147 1658 154 644 135 779 14 288 5 1282 174 1707 194 885 223 197 134 802 20 2031 94 2267 217 747
1556 15 452 45 78 236 1931 4 1720 217 619 113 2164 230 1869 72 104 34 1498 452 8656 100 897 119 980 125 2441 128 1213 184 1867 94 244
1563 15 256 17 1806 184 1163 16 111 43 297 73 617 132 376 238 2293 256 10757 44 1849 16 1996 241 1859 15 2174 232 938 229 1868 17 894
1570 15 141 78 2202 219 9 27 587 217 1160 170 1721 170 900 7 1075 121 1771 208 19 205 276 91 811 141 3980 87 967 160 1538 162 1465
1572 15 387 153 835 121 1181 244 12 109 208 215 1119 133 1007 120 2366 387 6098 62 977 63 1925 139 810 41 158 197 871 155 1042 125 1472
1582 15 97 166 2056 181 1982 109 1916 25 667 3 31 51 717 188 1874 2 1169 146 1616 66 303 97 2587 170 119 165 2145 185 856 159 2330
1589 15 131 205 701 157 2486 141 748 131 2498 63 265 137 323 81 1545 207 477 241 1356 97 554 159 1321 176 1680 12 749 198 2344 183 276
1591 15 167 155 1199 72 1790 211 1132 211 2143 189 908 122 874 36 445 39 275 168 576 166 368 250 1467 20 1546 26 311 159 100 167 4151
1608 15 31 121 1587 176 1558 143 1360 151 2402 31 2994 249 460 32 6 22 2125 231 2472 114 115 115 1087 62 549 181 835 91 1275 214 2249
1620 15 40 190 2278 28 193 116 1643 182 134 190 2361 118 2151 40 2368 222 2090 12 300 42 435 217 552 23 1362 153 2442 134 1460 161 296
1637 15 36 32 1483 78 266 235 539 162 1734 72 74 36 2778 208 1945 173 2145 171 1756 32 2035 29 2238 19 870 239 2290 211 1267 134 1522
1646 15 33 114 1426 118 153 161 386 81 602 118 2139 18 1206 126 454 212 720 203 1035 141 2029 71 587 118 1005 180 958 43 118 33 2211
1662 15 182 11 1022 125 60 179 402 35 1625 18 605 21 1448 97 573 40 346 12 620 184 2009 112 211 90 424 182 6117 61 566 247 2486
1665 15 105 134 1970 122 597 28 79 116 1875 38 2174 220 1823 77 852 231 1846 15 1559 221 573 170 2199 126 1545 118 1422 28 2013 105 6007
1671 15 51 2 1211 130 323 125 1886 55 1700 137 1535 51 4083 148 1866 196 323 30 2402 189 1709 160 810 18 229 86 1965 52 2052 135 2318
1679 15 22 185 2447 22 2354 164 1783 238 2200 114 1838 44 1331 102 1780 182 2404 212 770 229 1930 78 970 136 1299 18 1926 138 1420 108 122
1696 15 67 202 75 211 11 73 1244 142 2178 237 1930 116 1469 203 1111 204 2032 159 2451 21 868 124 171 20 1520 67 2769 202 93 247 1118
1703 15 16 217 1306 133 977 16 39088 120 1283 99 613 111 396 111 1120 1 2443 167 1575 173 2281 184 1761 47 2249 203 287 194 1923 126 1873
1713 15 152 17 735 56 2283 90 273 169 2301 157 459 112 2007 223 1031 121 638 128 1796 160 1214 131 127 171 901 87 1235 152 6196 49 899
1734 15 106 145 1830 226 1938 106 6107 88 747 97 1062 78 918 203 1768 236 2122 106 838 28 2454 63 1061 147 1673 74 2342 37 2132 147 1463
1743 15 774 168 590 90 1301 116 1600 6 510 200 1588 116 1952 774 10675 153 180 176 2494 132 601 238 898 30 1211 40 750 195 600 62 450
1758 15 134 189 1528 134 10665 186 180 22 1751 203 1999 137 1238 154 1027 206 789 36 241 146 6 10 1939 7 916 168 1263 133 270 179 1757
1777 15 247 200 235 220 1948 172 79 148 790 132 1475 150 358 240 1559 205 1956 117 2031 247 4287 44 174 206 1877 126 148 80 1263 77 1734
1786 15 276 81 794 232 2449 141 677 276 4250 103 125 242 913 72 570 121 2433 215 633 80 412 79 505 154 1659 105 1617 120 635 248 1108
1796 15 27 223 2099 27 2526 232 1870 108 121 105 1264 61 1922 116 1564 150 2428 50 393 215 1477 18 1684 21 1506 97 1809 105 240 111 1636
1806 15 101 116 2021 100 1903 7 845 99 1567 26 2186 69 61 101 1074 101 6593 125 57 19 1622 155 1936 186 1846 177 1514 111 422 18 1175
1808 15 167 40 2146 56 2203 157 746 73 609 195 1822 113 2368 167 6569 139 1706 64 1090 53 7 53 283 147 558 65 1702 18 2193 114 893
1839 15 133 133 4106 43 452 218 1863 191 1092 245 1964 2 913 129 1669 15 541 101 74 131 2366 117 1116 8 247 217 187 182 2014 50 1899
1848 15 128 133 222 153 1606 96 1045 114 1473 171 1976 233 777 133 604 159 1996 187 1684 125 1782 142 1717 191 834 55 24 63 2358 128 4790
1862 15 93 214 1559 144 862 13 343 150 1268 7 1508 35 58 93 2453 247 1679 126 908 174 1378 242 1963 138 102 223 142 66 169 113 794
1865 15 189 189 7534 144 226 99 490 49 2185 219 1880 44 1754 191 144 126 1618 154 2005 74 943 216 1802 170 1747 16 252 42 592 141 81
1866 15 470 470 6583 239 831 170 916 165 1279 51 338 150 2101 95 284 223 2368 199 878 54 1083 121 2406 104 680 91 720 174 513 150 73
1872 15 215 188 1543 98 1475 70 232 147 1788 216 797 160 670 93 1134 197 1022 215 5008 40 92 101 2353 172 2005 45 1571 185 1592 70 108
1892 15 259 86 2246 64 1085 207 2126 131 1710 99 2085 129 27 223 290 193 1462 58 2153 65 2145 123 2420 259 6764 236 996 94 1677 235 1172
1898 15 74 74 951 34 1318 5 1265 56 118 190 685 148 637 191 2474 29 1278 163 483 19 1538 18 1516 98 2251 37 911 74 5990 92 1745
1911 15 17 17 175 74 736 14 546 201 1881 173 1407 75 661 217 178 126 406 222 1670 4 1144 17 4862 92 1221 167 1259 74 2450 222 938
1918 15 236 50 2271 226 1601 131 364 233 310 112 2399 236 5055 205 2104 158 1125 143 1546 115 190 242 1850 110 473 214 1170 92 182 174 343
1926 15 181 33 778 113 1315 140 466 215 1236 237 118 234 2096 207 132 245 64 186 624 183 804 181 4267 211 2246 37 1146 215 2365 204 1781
1969 15 245 220 95 245 4351 129 2291 79 164 198 1712 39 71 226 201 108 89 56 1158 219 1998 94 892 82 28 156 258 216 1868 211 1395
1989 15 555 155 2378 142 873 555 7448 242 1795 165 1318 118 591 171 2295 237 1403 237 937 123 1094 79 272 84 1348 172 1864 38 885 199 290
1998 15 874 19 212 161 797 245 1912 40 354 80 63 198 606 166 1915 32 564 216 481 117 1356 151 1638 173 755 248 2289 123 144 874 8066
1999 15 56 56 4456 236 645 178 125 236 545 95 2443 47 962 14 1114 21 1765 242 1259 249 105 183 2265 217 1486 194 75 211 613 131 1965
