545 4 121 121 9414 198 630 21 1634 230 786
546 4 24 245 1702 155 1083 3 2178 24 17424
548 4 211 168 240 211 8180 13 504 194 2004
549 4 187 62 1830 44 170 60 1478 187 4606
550 4 194 214 1546 35 1376 194 7626 167 276
551 4 207 207 7038 95 265 40 2310 53 1802
552 4 303 188 288 303 2147 228 1616 67 485
554 4 96 37 2085 223 2427 177 722 96 5409
556 4 279 279 11160 52 2080 228 242 151 545
558 4 157 240 1104 157 12579 123 335 16 1282
561 4 192 120 1706 192 2729 190 59 189 1176
562 4 142 11 546 114 501 121 228 142 7048
563 4 336 100 2150 112 1699 336 5097 226 1248
564 4 282 282 3476 110 328 140 1726 81 1632
566 4 139 139 5610 49 155 41 1655 13 1275
569 4 99 11 2383 192 118 246 744 99 21447
571 4 229 101 260 19 200 229 4225 40 738
572 4 75 75 9106 19 2307 158 138 72 212
573 4 295 250 455 151 2226 16 1050 295 4348
579 4 125 113 1217 4 45 166 101 125 1346
581 4 270 68 2395 123 296 86 395 270 9509
583 4 415 415 5903 106 2444 93 1323 68 2015
585 4 58 39 1766 193 991 58 2626 185 2481
588 4 91 6 1608 131 786 91 24388 171 598
590 4 92 144 737 213 100 81 1004 92 1140
591 4 303 119 925 27 572 303 3902 66 850
592 4 15 1 2343 3 1284 15 6420 136 304
602 4 198 106 1564 55 1168 198 2921 191 659
605 4 54 47 195 54 956 148 498 52 921
607 4 32 31 1580 178 426 32 1630 226 1029
608 4 158 155 274 158 2363 186 2207 99 1481
610 4 158 84 1288 158 2422 13 397 243 448
612 4 158 36 1274 158 5591 183 373 36 1761
615 4 545 545 2608 206 986 209 1331 80 322
616 4 139 249 1630 132 753 139 2682 111 2142
619 4 173 123 2482 188 19 173 3490 35 359
620 4 262 45 448 97 321 89 1446 262 4256
621 4 181 230 1221 170 623 181 2564 143 2026
622 4 219 145 1211 189 391 132 1485 219 2463
623 4 185 35 1630 228 1079 185 8615 238 2002
625 4 322 152 2218 93 2223 322 4698 36 478
628 4 538 126 956 131 674 538 2768 56 984
630 4 101 101 3747 49 1818 221 1299 114 892
631 4 200 200 2577 36 464 84 1099 172 390
632 4 539 98 717 223 1287 539 3110 78 577
633 4 221 16 50 64 2388 221 4906 109 2420
635 4 239 138 1680 108 626 249 627 239 2909
636 4 88 202 499 88 2446 172 189 35 973
637 4 140 92 1293 37 62 159 438 140 1967
638 4 118 105 855 118 5944 227 259 42 2116
641 4 164 164 3688 176 614 82 1844 64 1571
642 4 112 112 3710 53 1756 240 1994 199 1676
643 4 122 122 10619 21 1828 20 1791 124 887
646 4 240 159 1957 240 3428 143 232 161 2300
647 4 58 140 459 208 1505 58 550 43 408
649 4 180 77 1930 164 2170 211 710 180 4511
650 4 205 152 1082 101 2352 205 4773 7 634
652 4 398 211 2475 81 2126 133 124 398 4668
656 4 66 168 699 113 230 66 3436 30 1562
658 4 542 124 2296 127 2375 68 1411 542 10035
659 4 179 179 4439 43 2120 35 868 209 563
661 4 116 116 3245 110 249 200 237 51 1427
662 4 280 82 1746 68 401 150 934 280 5961
666 4 162 124 56 35 134 134 2240 162 2708
669 4 76 48 2319 76 3671 36 534 117 1124
670 4 181 250 1881 134 429 18 158 181 1588
671 4 185 13 204 185 2903 59 1069 14 809
673 4 20 85 1458 1 593 191 1190 20 11860
674 4 66 66 3670 26 1481 53 1850 39 2169
675 4 380 74 1905 236 1948 380 4289 101 1140
677 4 163 144 1442 98 173 163 1632 174 1286
678 4 129 162 2354 89 1547 129 2242 194 1250
679 4 242 25 2134 97 116 51 2144 242 10173
681 4 232 25 444 64 2367 67 1196 232 4120
682 4 63 244 760 45 1929 63 2700 178 530
685 4 168 51 1890 168 3126 36 670 160 561
689 4 387 387 4957 188 205 104 2332 174 2229
694 4 255 129 1249 255 2468 52 1122 131 274
696 4 149 123 310 149 4179 230 880 60 1683
697 4 49 49 84084 143 103 115 453 1 1716
702 4 313 101 1652 41 440 313 3359 9 1122
703 4 62 183 1356 86 680 62 9971 6 965
707 4 191 141 1503 191 2035 21 155 178 473
711 4 34 34 75820 10 109 15 254 1 2230
712 4 44 44 32824 3 2238 53 396 129 1252
713 4 194 194 800 139 388 110 175 144 594
715 4 223 38 35 87 1298 91 1588 223 3327
716 4 168 168 49329 167 122 214 22 8 2349
717 4 96 45 2351 110 1226 96 5015 30 1900
719 4 297 244 741 122 337 79 1548 297 5819
720 4 14 14 2587 10 1848 238 709 94 564
721 4 39 39 3990 67 2238 19 1944 70 1024
723 4 218 121 1225 218 5175 93 2208 89 2187
724 4 229 132 328 17 1869 80 1656 229 4740
726 4 245 50 639 131 435 245 3131 126 1625
727 4 311 311 2582 171 1420 217 357 92 765
729 4 42 35 1903 82 1693 42 2283 93 1344
730 4 166 212 332 39 1319 166 5614 159 383
737 4 394 129 242 394 4354 26 630 208 2299
739 4 197 147 1949 51 2326 59 2220 197 7412
741 4 103 213 336 4 687 117 1254 103 17690
742 4 343 131 1434 34 1075 68 91 343 3754
743 4 63 63 2703 192 1000 163 200 25 1073
744 4 261 58 118 61 1750 261 5826 71 1585
745 4 100 30 1444 177 1428 6 300 100 4813
746 4 114 211 1999 23 1163 9 1174 114 5764
747 4 94 94 2407 250 2003 37 479 52 1332
749 4 164 166 807 164 1914 84 11 58 677
752 4 381 67 53 165 1756 381 4054 35 576
754 4 267 173 148 127 1776 267 3733 2 1032
758 4 61 113 14 30 1158 61 2354 180 110
762 4 71 57 2389 157 28 71 2975 179 634
766 4 299 19 1165 299 4086 168 2296 67 178
769 4 68 81 668 68 2419 50 1779 250 2043
773 4 271 154 1803 112 767 271 3172 35 331
776 4 164 54 1292 164 3923 225 457 212 1334
777 4 83 225 1667 136 1471 83 4776 33 1899
778 4 271 142 68 113 1275 37 436 271 3057
779 4 435 131 2135 81 2214 15 987 435 7089
786 4 152 56 1974 95 545 152 4334 29 827
787 4 310 227 1038 310 1417 113 9 213 206
788 4 126 126 3859 49 1501 9 2251 176 1621
790 4 229 149 1415 229 2174 169 174 175 1386
797 4 31 31 2714 187 326 27 2364 50 298
798 4 117 25 2109 36 2093 227 1364 117 6802
801 4 359 229 2214 359 2683 141 154 38 284
803 4 430 135 1380 430 4395 182 693 133 2459
804 4 89 58 2085 165 540 240 49 89 3199
805 4 172 5 1513 172 52047 51 26 222 1809
808 4 197 250 2349 197 3168 93 1496 21 1290
810 4 178 242 47 62 1025 178 2942 28 1914
812 4 249 69 321 135 1107 249 2041 245 835
813 4 174 174 2536 248 106 200 209 146 2128
818 4 295 295 5005 34 156 30 602 94 1595
819 4 17 95 2076 17 1895 4 446 78 1557
827 4 168 103 68 168 4104 45 929 98 2394
831 4 56 20 883 19 972 77 1175 56 2472
832 4 654 155 2151 140 1151 654 4624 184 1301
833 4 155 39 408 155 1621 94 443 103 904
834 4 44 117 1099 44 2340 11 585 36 369
836 4 318 318 6107 127 2439 33 1521 166 101
837 4 286 134 1486 286 3171 188 197 65 1645
838 4 166 202 618 166 926 24 185 31 173
839 4 211 72 2319 211 4726 231 2156 95 2128
840 4 29 29 750 24 621 135 1042 105 1658
841 4 158 158 2740 98 755 110 1908 196 1262
842 4 300 300 6940 73 1862 99 187 103 2383
843 4 140 16 250 140 2082 39 580 147 66
845 4 445 126 2089 445 7377 115 1934 14 1230
846 4 88 32 2055 88 5651 5 2221 197 2441
849 4 342 111 1910 114 2445 205 537 342 5884
850 4 222 69 1368 215 152 70 2333 222 4401
851 4 79 79 4554 37 2133 176 518 94 785
852 4 148 92 902 150 545 192 199 148 1451
853 4 170 170 3003 181 2249 205 905 115 2032
854 4 118 132 1340 118 4543 26 2137 18 693
855 4 93 93 7537 22 1783 176 1617 125 1587
856 4 92 103 539 92 3644 52 2060 47 316
857 4 529 168 754 227 1243 153 29 529 2374
858 4 89 44 197 43 2155 89 4460 142 1915
862 4 83 209 1499 83 3307 39 1554 162 298
863 4 124 124 2097 47 795 194 1300 33 179
865 4 259 259 5120 113 2234 231 796 19 1641
866 4 382 233 1090 53 1995 108 1674 382 5921
868 4 231 154 437 107 1357 231 2578 55 614
870 4 53 68 301 35 1648 53 2495 24 509
871 4 124 16 184 124 1426 197 82 9 971
872 4 23 128 1853 23 8837 180 1460 4 1537
878 4 382 190 2078 123 1589 124 915 382 4177
879 4 355 94 2294 137 153 149 1834 355 4369
880 4 87 19 1011 87 4629 211 236 216 896
881 4 219 161 93 219 2704 152 1877 29 492
882 4 107 7 1813 13 305 233 1976 107 2510
887 4 153 153 2372 20 182 67 1039 69 626
889 4 426 426 4653 133 1807 220 2403 106 176
892 4 117 117 1406 111 1334 212 336 56 3
893 4 304 72 932 99 750 304 3935 92 2300
895 4 119 57 1604 94 418 119 3348 118 517
898 4 393 65 16 122 2018 127 1527 393 4725
900 4 373 24 862 373 6199 140 2327 106 2216
902 4 213 127 1852 213 3106 174 790 119 86
904 4 422 105 1767 155 1941 422 5284 118 81
906 4 221 221 6570 63 1873 93 1104 202 1282
907 4 85 175 1419 148 2306 85 1476 16 278
908 4 268 268 2510 159 698 179 1677 29 573
911 4 188 185 1395 163 539 188 2271 112 1353
912 4 143 143 2436 76 267 138 2351 121 1054
915 4 214 214 2767 179 378 177 2289 144 1249
916 4 301 104 1666 14 499 301 4821 78 1275
917 4 208 208 10782 44 2281 89 171 107 508
918 4 250 241 1978 250 6586 156 763 84 2213
919 4 533 57 1200 533 6515 114 2490 191 2335
920 4 377 142 2132 97 133 377 5660 75 1332
922 4 353 176 1751 165 698 192 2340 353 4302
923 4 174 174 4730 37 1069 76 2066 4 643
924 4 139 54 1659 206 2248 139 4270 139 379
925 4 201 201 5310 64 1691 142 1221 44 1506
926 4 212 212 4799 31 1842 80 1811 19 1030
927 4 368 241 177 154 2049 368 4896 100 2206
929 4 244 214 430 210 151 244 4469 76 1392
935 4 158 149 1468 136 609 158 3142 18 358
937 4 30 30 1692 235 1389 12 677 222 2223
938 4 57 173 2256 6 288 198 2299 57 2736
940 4 453 91 1814 225 2240 453 4509 82 219
946 4 46 198 532 46 7712 6 1006 176 459
948 4 55 91 1122 110 644 55 3567 30 1946
950 4 72 9 74 72 5029 180 1979 35 2445
952 4 132 132 2097 60 1072 235 1250 27 429
956 4 95 95 2149 65 1471 114 295 4 9
957 4 559 559 6280 2 1794 166 1964 213 2393
958 4 26 198 54 11 2150 172 148 26 5081
959 4 569 115 49 231 1565 236 1595 569 3845
960 4 716 226 2093 68 527 179 1884 716 5549
961 4 105 26 1711 105 6909 225 516 16 17
966 4 296 296 2877 36 5 26 819 173 1682
969 4 190 128 1263 190 4925 169 771 90 2333
970 4 559 178 2447 17 607 559 5781 166 1717
974 4 162 166 711 162 2372 59 864 148 990
975 4 67 110 683 195 2093 61 984 67 1080
976 4 87 242 809 166 892 87 2027 40 932
979 4 73 53 1537 73 2117 244 2273 97 795
984 4 150 150 6220 145 526 45 1866 49 2080
985 4 384 227 1028 85 1254 384 3531 187 1720
989 4 288 288 2880 9 1190 139 629 73 730
994 4 192 52 659 187 141 115 1230 192 2053
995 4 312 203 103 169 2271 37 696 312 4192
997 4 240 162 227 51 2043 34 1303 240 9197
998 4 51 16 540 183 1077 51 1721 72 2046
1000 4 480 151 2394 60 1848 480 7610 95 1809
1001 4 260 238 906 260 2225 77 659 146 1288
1003 4 466 466 5916 14 340 122 2292 89 1130
1008 4 421 1 1559 188 2286 161 805 421 5119
1009 4 68 68 8792 226 1282 13 1681 45 716
1011 4 276 192 188 153 2386 276 4304 161 2
1012 4 382 201 2463 233 808 382 4680 177 737
1013 4 88 112 2290 88 4669 34 1804 189 2036
1018 4 251 217 1809 251 3719 115 1704 208 1436
1019 4 235 51 2111 235 7767 126 733 39 1289
1021 4 244 244 24514 7 869 17 1708 161 1053
1022 4 305 244 1665 199 10 87 403 305 2081
1023 4 45 12 2104 187 1565 45 3751 16 1334
1025 4 459 459 6073 51 214 150 2011 159 2104
1026 4 171 171 3184 86 680 213 24 48 894
1028 4 9 9 9576 1 1064 144 1024 195 113
1029 4 390 390 6703 62 2079 55 1313 143 2458
1030 4 75 131 537 189 565 38 1011 75 1995
1034 4 66 95 384 49 1507 66 2029 141 226
1036 4 252 44 2186 252 7812 43 1333 16 2068
1038 4 174 20 2491 210 518 30 574 174 3329
1040 4 286 95 508 92 2240 286 5348 117 2188
1042 4 256 69 2394 158 862 143 830 256 8882
1044 4 296 296 3377 183 784 186 33 207 2362
1048 4 342 123 796 125 1737 127 1339 342 3605
1050 4 193 49 807 117 2152 96 433 193 3178
1051 4 471 103 813 73 911 471 3717 141 1407
1052 4 362 135 374 161 600 362 1813 225 1127
1054 4 541 63 1386 191 2479 96 2008 541 7021
1055 4 368 199 2272 6 255 4 491 368 4201
1056 4 287 98 1759 287 5151 11 559 171 2
1058 4 162 132 4 162 2986 15 482 64 1180
1061 4 300 239 1508 212 494 123 1656 300 4039
1068 4 234 77 1219 234 3704 12 636 71 1807
1070 4 412 244 1759 106 750 412 2915 141 71
1071 4 261 65 582 261 3440 31 1299 158 2083
1072 4 380 22 1802 380 5223 142 1952 22 1280
1073 4 95 200 144 19 175 95 31037 7 2287
1076 4 47 192 1801 4 2323 162 1927 47 27295
1080 4 31 160 732 227 1374 6 2056 31 10622
1081 4 130 208 1675 130 6249 178 1284 41 1971
1082 4 215 95 518 234 94 184 1626 215 1899
1086 4 129 77 617 92 2083 129 2920 147 70
1087 4 6 5 1296 6 1555 207 11 204 2099
1089 4 308 308 3582 148 159 84 323 139 1617
1092 4 136 83 1938 3 374 223 534 136 3175
1093 4 560 18 260 560 4713 187 1574 204 2485
1096 4 140 140 5475 180 1616 56 2190 9 1451
1100 4 107 4 602 107 3935 36 1324 235 692
1101 4 406 47 397 140 1302 406 3429 169 1625
1104 4 191 98 101 18 1091 191 11576 78 70
1105 4 236 118 1743 75 385 183 725 236 3486
1106 4 90 1 473 217 1440 90 42570 11 46
1107 4 146 137 1104 1 1674 146 8385 32 1838
1109 4 266 48 440 266 2438 94 1268 196 188
1110 4 52 243 841 52 5023 2 424 18 1739
1112 4 508 104 1326 508 6477 94 1816 83 1844
1119 4 40 244 2058 19 1766 81 575 40 3717
1124 4 12 249 117 7 1422 12 2437 227 493
1125 4 265 127 975 265 3820 140 2073 96 1384
1126 4 384 94 2312 155 1114 106 1143 384 4140
1128 4 91 91 884 137 700 78 758 100 302
1129 4 428 147 1911 164 1764 428 4603 244 593
1132 4 253 253 3539 126 1763 232 695 90 40
1137 4 358 238 402 145 281 358 3235 242 2187
