1221 20 98 32 1694 98 5187 40 630 247 126 81 2365 115 2396 76 37 35 325 205 2492 182 792 144 1608 111 1484 132 1112 216 475 112 403 22 1869 226 748 217 1824 68 2079 215 1243
1285 20 113 222 483 126 2314 48 1395 158 1311 135 2262 90 1375 6 1273 196 406 225 1719 207 86 81 92 235 280 197 1759 89 1553 128 24 113 3284 52 28 142 1487 248 1682 77 1254
1317 20 317 130 540 14 1375 77 973 107 2189 39 22 233 337 240 2141 242 1847 147 588 150 283 45 2068 74 2437 217 274 105 1812 75 402 79 2125 69 483 201 2299 317 8526 74 997
1323 20 28 122 891 133 1262 124 1984 240 2369 84 2232 28 4883 200 1662 80 326 86 978 225 2435 226 2042 206 1873 182 2111 216 1153 12 2093 151 2087 49 1580 62 1119 216 2223 93 83
1345 20 29 73 2359 176 436 83 1836 82 2269 26 172 139 2444 32 444 61 1156 120 1390 145 2393 47 134 178 125 9 530 3 2121 135 2054 80 2129 246 1188 176 2439 56 2458 29 20503
1362 20 85 53 388 170 2389 148 1252 132 2338 223 1919 85 5466 149 554 171 1018 91 1959 19 1731 125 1128 11 1969 88 1444 161 2248 129 1411 160 1710 202 1147 152 1009 26 1672 221 2184
1410 20 268 137 1751 59 1568 196 1426 138 1209 185 1877 55 1898 210 1251 34 1055 168 1431 23 988 49 485 219 2189 188 431 176 1909 15 1256 162 1533 201 739 268 7122 181 1698 175 156
1418 20 272 104 1988 193 2408 194 2405 174 850 139 115 186 95 173 2298 57 1254 99 686 272 5199 202 2239 23 901 231 1961 243 1912 112 709 78 768 237 961 183 1205 114 492 191 975
1421 20 225 166 470 15 71 231 2385 225 5821 206 397 22 1244 213 2064 232 121 126 1406 129 1389 188 168 53 2333 162 2002 136 2487 196 1252 55 1423 247 2215 126 395 89 1270 153 1182
1479 20 53 53 4134 140 1035 154 1937 165 130 231 2396 33 218 125 316 34 583 78 60 157 1692 97 133 205 898 104 1428 175 1789 230 1828 4 312 103 829 99 1132 230 2203 142 535
1516 20 68 156 1806 98 1457 178 1948 188 990 123 1997 144 1294 39 2424 158 337 169 2103 248 1223 172 465 226 2331 125 324 68 4226 125 64 25 82 147 2297 14 379 196 195 136 1236
1542 20 385 76 2044 27 46 143 638 59 1746 14 1021 249 942 68 1657 229 1199 219 2221 109 126 70 1160 19 111 169 523 98 2344 118 764 123 536 385 9208 231 58 87 206 226 1844
1587 20 71 109 768 225 1421 17 418 71 1745 243 1277 118 189 127 1548 91 745 56 392 206 956 189 1434 82 1189 245 1237 172 2312 234 1648 132 2032 137 1129 148 539 207 256 241 713
1608 20 42 138 2294 150 1732 248 2143 230 115 176 751 50 904 231 506 32 503 116 136 102 1726 78 567 116 1836 190 1697 95 241 58 157 42 1762 37 1553 103 2006 249 1118 98 473
1629 20 329 91 1129 111 2464 193 1835 183 1731 156 1522 245 1489 5 768 82 1921 131 624 97 1021 171 510 209 1805 329 7303 151 1180 128 124 239 1547 78 632 105 114 37 845 238 1338
1651 20 96 212 2381 171 925 80 532 200 1226 96 11172 1 2038 162 2075 110 369 77 66 103 285 237 1675 124 2359 82 1288 168 2123 13 1513 229 1442 116 555 97 102 199 732 228 1613
1674 20 38 197 170 38 1332 25 611 163 2163 115 1084 212 1627 62 874 212 944 194 90 196 2086 158 795 204 595 232 511 102 964 61 787 228 927 28 982 124 192 72 2448 139 1052
1689 20 51 113 2163 199 1587 239 1353 166 1163 213 529 65 1850 134 801 51 2097 160 369 237 630 167 2089 161 2149 148 512 46 1892 162 406 184 389 172 2042 216 770 186 1098 144 771
1708 20 430 129 636 68 2016 70 1643 250 1305 45 953 205 599 50 244 152 582 144 1737 106 1117 53 1604 192 2244 127 659 227 2353 146 401 430 9106 54 1493 177 693 105 1482 65 174
1742 20 45 156 1818 187 1744 164 2058 90 382 13 1402 59 162 149 651 103 1948 133 1428 194 1731 247 149 149 2414 24 173 64 3 88 1134 235 2377 204 2270 104 21 45 4853 104 1301
1772 20 62 62 3155 216 1906 110 1600 224 404 113 953 170 338 168 1109 225 2380 68 374 223 1025 225 1068 48 1172 11 636 158 1037 29 1476 5 887 167 903 213 798 176 687 171 1108
1836 20 149 42 1263 6 189 231 275 77 1302 176 1085 86 297 41 1982 89 962 46 163 173 1522 95 1355 91 912 149 4480 79 1694 53 1024 236 1430 226 551 245 1986 52 1219 43 270
1916 20 142 39 62 231 700 245 975 38 1593 170 1607 200 2161 142 4995 40 1413 215 988 72 292 172 778 71 1591 112 243 174 2024 34 1196 44 1021 182 264 169 1472 69 935 73 2303
1939 20 122 82 1427 133 1011 62 585 38 1001 176 1582 145 1294 99 929 35 228 116 2114 41 1735 204 2208 200 614 201 1970 153 1861 122 3213 136 2405 233 1303 160 1526 70 1432 131 1128
1956 20 167 152 1810 116 1991 94 2101 81 1899 74 844 119 1344 218 1165 145 559 125 1523 108 1319 196 2455 118 2372 82 959 45 866 249 978 167 4011 163 1764 87 2090 154 895 219 1248
1969 20 17 72 2443 32 1118 120 956 33 1442 60 2072 12 1738 100 2194 34 1239 124 1486 197 1405 134 348 81 475 17 2462 189 1709 157 702 60 2243 250 108 123 1194 229 988 40 1968
