439 10 6157 1 0 0 1 1 1 0 0 1 0 
451 10 6401 0 1 0 0 0 0 0 0 0 0 
452 10 5566 0 0 0 0 0 1 0 0 0 0 
452 10 5566 0 1 1 1 0 0 0 0 0 1 
453 10 75019 0 0 0 0 1 0 0 0 0 0 
467 10 5386 0 0 0 0 0 0 0 0 0 1 
468 10 6079 0 1 0 0 0 0 0 0 0 0 
469 10 2979 0 0 0 0 0 0 0 0 1 0 
474 10 7913 0 1 0 0 0 0 0 0 0 0 
499 10 1684 0 0 0 0 1 0 0 0 0 0 
503 10 6540 0 0 0 0 0 0 0 1 0 0 
506 10 6105 1 1 0 0 1 0 0 0 1 1 
507 10 6696 0 0 0 0 0 0 0 0 0 1 
508 10 4229 0 0 1 0 0 0 0 0 0 0 
525 10 5556 0 0 0 1 0 0 0 0 0 0 
528 10 9314 1 0 0 0 0 1 1 1 1 0 
538 10 4865 0 0 0 0 0 0 0 0 0 1 
541 10 6501 0 0 0 0 1 0 0 0 0 0 
549 10 7100 1 1 0 0 1 1 0 0 1 1 
552 10 3786 0 0 0 0 1 0 0 0 0 0 
557 10 3245 0 0 1 0 0 0 0 0 0 0 
559 10 2402 0 0 0 0 0 1 0 0 0 0 
564 10 1913 0 0 0 0 0 0 1 0 0 0 
568 10 5951 0 0 0 0 1 0 0 0 0 0 
594 10 7434 0 0 0 0 0 0 1 0 0 0 
603 10 4770 0 0 0 0 0 0 1 0 0 0 
608 10 5232 0 0 0 0 0 0 0 0 1 0 
610 10 7824 0 1 0 1 0 1 1 1 0 0 
619 10 7849 1 1 0 0 0 0 1 0 1 1 
623 10 7227 1 0 0 0 0 0 0 0 0 0 
625 10 6482 0 0 0 0 0 0 1 0 0 0 
640 10 1484 0 0 0 0 0 1 0 0 0 0 
647 10 10195 0 0 0 0 0 0 0 0 1 0 
653 10 4002 0 0 0 1 0 0 0 0 0 0 
656 10 3017 0 1 0 0 0 0 0 0 0 0 
660 10 6747 0 0 0 0 0 0 0 0 0 1 
668 10 1213 0 0 0 0 0 0 0 1 0 0 
677 10 6229 0 0 0 1 0 0 0 0 0 0 
720 10 2014 0 0 1 0 0 0 0 0 0 0 
721 10 2330 1 0 0 0 0 0 0 0 0 0 
723 10 4378 0 0 0 0 1 0 0 0 0 0 
736 10 5998 0 1 1 1 0 0 0 0 1 0 
739 10 4085 0 0 0 1 0 0 0 0 0 0 
749 10 4153 0 1 1 0 1 0 1 0 0 0 
762 10 4568 0 0 0 0 0 0 1 0 0 0 
768 10 6969 0 0 0 0 0 1 0 0 0 0 
770 10 11600 0 1 0 0 0 0 0 0 0 0 
771 10 11455 1 1 1 1 1 0 1 1 1 0 
772 10 11897 0 0 0 1 0 0 0 0 0 0 
781 10 8476 0 0 0 0 0 0 1 0 0 0 
783 10 4670 0 0 0 0 0 1 0 0 0 0 
790 10 9832 1 0 1 1 1 0 1 1 1 0 
794 10 4721 0 0 0 0 0 0 0 1 0 0 
798 10 3628 0 0 0 0 0 1 0 0 0 0 
803 10 4583 0 0 1 0 0 0 0 0 0 0 
807 10 6268 0 0 0 0 1 1 0 1 1 0 
810 10 2067 1 0 0 0 0 0 0 0 0 0 
815 10 25862 1 0 0 0 0 0 0 0 0 0 
827 10 4734 0 0 0 0 0 0 0 1 1 0 
828 10 3791 0 0 0 0 0 1 0 0 0 0 
834 10 8013 0 1 0 0 0 0 0 0 0 0 
842 10 8305 0 0 0 0 0 0 0 1 0 0 
844 10 5949 0 0 0 0 0 0 0 0 0 1 
847 10 3424 0 0 0 1 0 0 0 0 0 0 
877 10 5063 0 1 0 0 0 0 0 0 0 0 
879 10 4895 1 0 0 0 0 0 0 0 0 0 
884 10 6729 0 0 0 0 0 0 1 0 0 0 
889 10 5481 1 0 0 0 0 0 0 0 0 0 
893 10 6637 0 0 0 0 0 1 0 0 0 0 
895 10 5248 1 0 0 0 0 0 0 0 0 0 
900 10 4814 0 0 1 0 0 0 0 0 0 0 
904 10 1770 0 0 1 0 0 0 0 0 0 0 
906 10 8117 0 0 0 0 0 0 0 0 0 1 
911 10 5485 1 0 0 0 0 0 0 0 0 0 
915 10 6169 0 0 0 0 0 0 0 0 1 0 
922 10 5655 0 0 0 0 0 0 1 0 0 0 
931 10 7331 0 1 0 0 1 0 1 0 1 1 
936 10 8608 0 1 1 0 1 0 1 0 1 0 
951 10 1843 0 0 1 0 0 0 0 0 0 0 
962 10 7846 0 1 1 0 1 0 0 1 1 0 
981 10 10288 0 0 0 0 0 0 0 0 1 0 
984 10 6365 1 1 0 0 0 0 0 1 0 1 
993 10 2560 0 0 0 0 0 0 0 1 0 0 
1005 10 2738 0 0 0 0 0 0 0 1 0 0 
1012 10 4412 0 0 0 0 1 0 0 0 0 0 
1013 10 6214 0 1 0 0 0 0 0 0 0 0 
1015 10 2528 0 0 0 1 0 0 0 0 0 0 
1027 10 7287 0 0 0 0 0 0 0 1 0 0 
1028 10 1522 0 0 0 0 0 1 0 0 0 0 
1042 10 1780 0 0 0 0 0 0 1 0 0 0 
1043 10 13473 0 0 0 0 1 0 0 0 0 0 
1046 10 2903 0 0 0 0 1 0 0 0 0 0 
1054 10 1136 1 0 0 0 0 0 0 0 0 0 
1055 10 2976 0 0 0 1 0 0 0 0 0 0 
1063 10 4512 0 0 0 0 0 0 0 0 1 0 
1064 10 4686 0 0 0 0 0 0 0 0 1 0 
1068 10 6743 0 0 0 0 0 0 0 1 0 0 
1082 10 9129 1 0 0 0 1 0 0 1 1 1 
1083 10 6404 0 0 0 0 0 0 1 0 0 0 
1086 10 4682 1 0 0 0 0 0 0 0 0 0 
1097 10 3855 0 0 1 0 0 1 0 0 1 0 
1104 10 4878 0 0 0 1 0 0 0 0 0 0 
1105 10 5984 0 0 0 0 0 0 1 0 0 0 
1115 10 5255 0 0 0 0 1 0 0 0 0 0 
1116 10 6041 0 1 0 0 0 0 0 0 0 0 
1117 10 12647 0 0 0 0 0 0 1 0 0 0 
1123 10 2702 0 1 0 0 0 0 0 0 0 0 
1139 10 1367 0 0 0 0 0 1 0 0 0 0 
1168 10 6610 0 1 0 0 0 0 0 0 0 0 
1171 10 5352 0 0 0 0 0 0 0 1 0 0 
1183 10 4801 1 1 0 0 0 0 0 1 1 1 
1197 10 5726 1 0 1 0 0 1 0 0 1 0 
1202 10 7576 0 0 0 1 0 0 0 0 0 0 
1206 10 1078 0 0 0 0 0 1 0 0 0 0 
1222 10 13623 0 0 1 1 0 1 1 1 1 1 
1230 10 7339 0 0 0 0 0 1 0 0 0 0 
1231 10 6706 0 0 1 1 0 0 0 1 1 0 
1236 10 5004 0 0 0 0 0 0 0 0 1 0 
1241 10 6914 0 1 0 0 0 0 0 0 0 0 
1254 10 4166 0 0 0 0 0 1 0 0 0 0 
1270 10 2311 0 0 0 0 1 0 0 0 0 0 
1272 10 3945 0 0 1 0 0 0 0 0 0 0 
1273 10 4147 0 0 0 1 0 0 0 0 0 0 
1275 10 1411 0 0 0 0 0 0 0 0 1 0 
1280 10 7976 0 0 0 0 0 0 0 1 0 0 
1286 10 1702 0 0 0 1 0 0 0 0 0 0 
1320 10 4964 0 1 0 0 0 0 0 0 0 0 
1326 10 7489 0 0 0 0 0 0 0 0 1 0 
1330 10 3247 0 0 1 0 0 0 0 0 0 0 
1347 10 3836 0 0 0 0 0 0 0 0 1 0 
1348 10 4992 0 0 0 0 0 1 1 1 0 1 
1361 10 6350 0 0 0 0 0 0 0 0 1 0 
1363 10 6962 0 0 0 0 0 0 0 0 0 1 
1368 10 4780 0 0 0 0 1 0 0 0 0 0 
1378 10 7029 0 1 1 1 0 1 1 0 1 1 
1381 10 4687 0 0 0 0 1 0 0 0 0 0 
1396 10 4382 0 0 0 0 0 0 1 0 0 0 
1401 10 2097 0 0 0 0 1 0 0 0 0 0 
1406 10 10270 0 0 0 0 0 1 0 0 0 0 
1410 10 3302 0 0 0 0 0 0 0 0 0 1 
1423 10 2829 0 0 1 0 0 0 0 0 0 0 
1424 10 3311 0 1 0 0 0 0 0 0 0 0 
1426 10 7761 0 0 0 0 0 1 0 0 0 0 
1444 10 2165 0 0 0 0 0 0 0 0 0 1 
1448 10 5063 0 0 0 0 0 0 0 1 0 0 
1467 10 5663 0 0 0 0 0 1 0 0 0 0 
1473 10 3449 0 0 0 0 0 0 1 0 0 0 
1475 10 4923 1 0 0 0 0 0 0 0 0 0 
1484 10 4820 0 0 0 0 0 0 0 1 0 0 
1487 10 3405 0 0 0 0 0 1 0 0 0 0 
1492 10 5653 0 1 0 0 1 1 0 0 0 1 
1499 10 243425 1 0 0 0 0 0 0 0 0 0 
1501 10 4035 0 0 0 0 0 1 0 0 0 0 
1529 10 2822 0 0 0 0 0 1 0 0 0 0 
1536 10 6171 0 0 0 0 0 0 0 0 1 0 
1541 10 8043 1 1 1 1 0 0 0 1 1 0 
1543 10 5707 0 0 0 0 0 0 1 0 0 0 
1544 10 3070 0 0 0 0 0 0 0 0 0 1 
1550 10 4490 0 0 0 0 0 1 0 0 0 0 
1556 10 7990 1 1 0 0 0 0 1 1 0 0 
1558 10 3352 0 1 0 0 0 0 0 0 0 0 
1577 10 2256 0 0 1 0 0 0 0 0 0 0 
1578 10 2240 0 0 0 0 0 0 0 0 0 1 
1580 10 5624 0 0 0 1 0 0 0 0 0 0 
1597 10 2605 1 0 0 0 0 0 0 0 0 0 
1613 10 5623 0 0 0 0 0 0 0 0 1 0 
1630 10 1412 0 0 0 1 0 0 0 0 0 0 
1636 10 6385 0 0 0 0 0 1 0 0 0 0 
1637 10 4089 1 0 0 0 0 0 0 0 0 0 
1639 10 6847 0 0 0 0 0 0 0 1 0 0 
1642 10 7452 0 1 0 1 1 0 0 1 0 0 
1643 10 5840 0 0 1 0 0 0 0 0 0 0 
1657 10 5559 1 0 0 0 0 0 0 0 0 0 
1665 10 10439 0 1 0 0 0 0 0 0 0 0 
1666 10 2226 0 0 0 0 0 0 0 1 0 0 
1672 10 3511 0 0 0 0 0 1 0 0 0 0 
1673 10 3659 0 0 0 0 0 0 0 0 1 0 
1674 10 4219 0 0 0 0 0 0 0 1 0 0 
1679 10 7416 0 0 0 0 0 0 0 1 0 0 
1681 10 5791 0 0 0 0 0 0 0 0 0 1 
1682 10 7546 1 0 1 0 0 0 1 1 0 0 
1687 10 6076 1 0 0 1 0 0 1 1 1 0 
1690 10 5003 0 0 0 1 0 0 0 0 0 0 
1693 10 10029 0 0 0 0 0 0 1 0 0 0 
1696 10 3710 0 0 1 0 0 0 0 0 0 0 
1698 10 4776 0 0 0 0 0 0 0 0 1 0 
1699 10 4180 0 0 0 0 0 0 0 0 1 0 
1710 10 3407 0 0 0 0 0 0 1 0 0 0 
1716 10 4796 0 0 1 0 0 0 1 1 0 1 
1724 10 3986 0 0 0 0 1 0 0 0 0 0 
1731 10 3276 0 0 0 0 1 0 0 0 0 0 
1732 10 5105 1 1 1 1 0 0 0 0 0 0 
1737 10 3267 0 1 0 0 0 0 0 0 0 0 
1738 10 9254 0 0 0 1 0 0 0 0 0 0 
1749 10 7657 0 1 1 0 0 1 0 1 0 1 
1754 10 5155 1 0 0 0 0 1 0 1 0 0 
1756 10 3926 0 0 0 1 0 0 0 0 0 0 
1758 10 5896 0 0 0 0 0 0 1 0 0 0 
1785 10 4336 0 0 0 0 0 0 0 1 0 0 
1787 10 1319 0 0 0 0 0 0 0 0 1 0 
1788 10 4690 0 1 0 0 0 0 0 0 0 0 
1791 10 6355 1 0 0 0 0 0 0 0 0 0 
1794 10 8213 0 0 0 0 1 0 0 0 0 0 
1805 10 3886 0 0 1 0 0 0 0 0 0 0 
1826 10 6310 1 1 1 1 1 1 0 0 0 0 
1830 10 2345 0 0 0 1 0 0 0 0 0 0 
1834 10 6538 0 0 0 0 0 0 0 1 0 0 
1837 10 813 0 0 0 0 0 1 0 0 0 0 
1843 10 3796 0 0 0 0 0 0 0 0 0 1 
1848 10 8693 1 0 1 0 1 1 0 1 1 0 
1861 10 5901 0 1 0 0 0 0 0 0 0 0 
1864 10 3260 0 0 0 0 0 0 1 0 0 0 
1870 10 4671 0 0 1 0 0 0 0 0 0 0 
1872 10 1525 0 0 0 0 0 1 0 0 0 0 
1874 10 5768 0 0 0 0 0 1 0 0 0 0 
1875 10 4661 0 1 0 0 0 0 0 0 0 0 
1887 10 4711 0 0 0 0 0 0 0 1 0 0 
1894 10 8173 1 0 1 1 1 1 0 1 0 0 
1900 10 6335 0 1 0 1 0 0 1 0 1 0 
1915 10 2545 0 0 0 0 0 1 0 0 0 0 
1919 10 5672 0 1 0 0 0 0 0 0 0 0 
1922 10 5746 0 0 0 1 0 0 0 0 0 0 
1935 10 15275 0 0 0 0 0 0 1 0 0 0 
1940 10 2418 0 0 1 0 0 0 0 0 0 0 
1944 10 2220 0 0 1 0 0 0 0 0 0 0 
1945 10 4774 0 0 1 0 0 0 0 0 0 0 
1949 10 10220 0 0 0 1 0 0 0 0 0 0 
1951 10 7718 1 0 1 1 1 1 0 1 0 0 
1953 10 4164 0 0 1 0 0 0 0 0 0 0 
1967 10 2554 0 0 0 1 0 0 0 0 0 0 
1975 10 3435 0 1 0 0 0 0 0 0 0 0 
1986 10 4761 0 0 0 0 0 0 0 0 0 1 
1991 10 155890 0 0 0 1 0 0 0 0 0 0 
